timestamp_ms,accel_x,accel_y,accel_z
4959,-152,-68,-3986
4980,-162,-72,-4010
4999,-140,-57,-4008
5019,-149,-45,-3979
5039,-148,-65,-3969
5059,-155,-85,-3973
5080,-163,-76,-3947
5099,-155,-60,-3967
5119,-156,-55,-3992
5140,-138,-55,-3996
5160,-159,-78,-4012
5180,-120,-79,-3980
5199,-180,-83,-3927
5219,-173,-60,-3970
5240,-88,-34,-3971
5259,-103,-50,-3988
5280,-141,-63,-3973
5299,-177,-90,-3974
5319,-155,-91,-3965
5340,-137,-98,-3907
5359,-161,-78,-3968
5380,-152,-48,-4020
5400,-129,-38,-3998
5419,-148,-88,-3984
5440,-160,-74,-3944
5460,-163,-64,-3961
5480,-158,-69,-3978
5499,-138,-60,-3985
5520,-134,-59,-3964
5539,-159,-84,-3935
5559,-161,-81,-3957
5580,-162,-87,-3976
5599,-158,-67,-3983
5619,-141,-80,-4010
5640,-147,-81,-3969
5659,-134,-69,-3976
5680,-190,-76,-3983
5699,-202,-57,-3972
5719,-131,-119,-4023
5740,-170,-37,-3941
5760,-241,-135,-4007
5780,-109,-64,-3907
5799,-303,-64,-3988
5820,-175,-37,-4024
5839,-156,-55,-4061
5859,-124,-88,-3966
5880,-127,-99,-3862
5899,-193,-74,-3986
5919,-153,-25,-4072
5939,-144,-69,-3990
5959,-146,-71,-3968
5980,-130,-72,-3961
5999,-165,-71,-3979
6019,-158,-88,-3961
6040,-139,-100,-3928
6059,-154,-52,-3995
6080,-154,-42,-3998
6099,-139,-62,-4006
6119,-158,-69,-3983
6140,-148,-65,-3982
6160,-161,-65,-3996
6381,-170,-142,-3807
6382,-170,-142,-3807
6382,-170,-172,-3701
6382,-184,-172,-3701
6383,-184,-172,-3701
6383,-184,-211,-3657
6918,-158,-93,-3932
6918,-238,-109,-3857
6919,-249,-186,-3857
6919,-249,-186,-3857
6919,-249,-186,-3857
6919,-186,-249,-3756
6920,-186,-249,-3756
6920,-186,-249,-3756
6920,-156,-253,-3669
6921,-156,-253,-3669
6921,-156,-253,-3669
6921,-156,-280,-3683
6922,-109,-280,-3683
6922,-109,-280,-3683
6922,-109,-280,-3702
6923,-50,-277,-3702
6923,-50,-277,-3702
6923,-50,-277,-3721
6924,-36,-267,-3721
6924,-36,-267,-3721
6924,-36,-267,-3749
6925,-66,-269,-3749
6925,-66,-269,-3749
6925,-66,-269,-3749
6926,-186,-264,-3958
6928,-244,-138,-4075
6929,-137,-71,-4188
6929,-137,-71,-4188
6929,-137,-71,-4188
6930,-202,60,-4247
6930,-202,60,-4247
6930,-202,60,-4247
6940,-87,-73,-3708
6959,-88,57,-4067
6979,-112,16,-3979
7000,-187,-103,-3878
7019,-137,-189,-3686
7040,-145,-121,-3720
7059,-118,-1,-3969
7079,-95,0,-3921
7099,-127,-94,-3962
7119,-135,-188,-3767
7139,-154,-163,-3814
7159,-155,-113,-3943
7179,-142,-52,-3993
7199,-139,-67,-3961
7219,-122,-53,-3971
7240,-143,-76,-3974
7259,-158,-70,-3976
7279,-150,-88,-3901
7300,-72,-57,-3930
7320,-171,-48,-4050
7340,-223,15,-3971
7359,-114,-66,-3971
7379,-118,-74,-3943
7399,-161,-134,-3866
7419,-157,-44,-3997
7442,-130,-26,-4017
7459,-146,-60,-4033
7479,-157,-48,-4034
7500,-144,-49,-4080
7519,-161,-82,-4018
7540,-149,-80,-3947
7560,-161,-90,-3904
7579,-143,-91,-3916
7599,-152,-82,-4009
7620,-128,-40,-3989
7640,-157,-73,-3985
7659,-144,-87,-3972
7679,-142,-67,-3996
7699,-148,-64,-3998
7719,-146,-61,-3969
7740,-108,-60,-3972
7759,-218,-71,-3984
7779,-131,-79,-3954
7800,-131,-80,-3982
7819,-148,-76,-4006
7840,-162,-66,-3979
7860,-117,-108,-3987
7879,-161,-65,-3971
7899,-129,-81,-4031
7920,-136,-34,-3981
7940,-97,-73,-3963
7959,-207,-56,-3998
7979,-154,-13,-4107
7999,-139,4,-4072
8019,-168,-55,-3957
8039,-107,14,-4001
8059,-139,-6,-4017
8079,-148,-56,-4013
