timestamp_ms,x,y,z
1779258040261,0.2000,0.1000,9.9000
1779258040278,0.2000,0.1000,9.9000
1779258040295,0.2000,0.1000,9.9000
1779258040311,0.2000,0.1000,9.9000
1779258040328,0.2000,0.1000,9.9000
1779258040345,0.2000,0.1000,9.9000
1779258040361,0.2000,0.1000,9.9000
1779258040378,0.2000,0.1000,9.9000
1779258040395,0.2000,0.1000,9.9000
1779258040411,0.2000,0.1000,9.9000
1779258040428,0.2000,0.1000,9.9000
1779258040445,0.2000,0.1000,9.9000
1779258040461,0.2000,0.1000,9.9000
1779258040478,0.2000,0.1000,9.9000
1779258040495,0.2000,0.1000,9.9000
1779258040511,0.2000,0.1000,9.9000
1779258040528,0.2000,0.1000,9.9000
1779258040545,0.2000,0.1000,9.9000
1779258040561,0.2000,0.1000,9.9000
1779258040578,0.2000,0.1000,9.9000
1779258040595,0.2000,0.1000,9.9000
1779258040611,0.2000,0.1000,9.9000
1779258040628,0.2000,0.1000,9.9000
1779258040645,0.2000,0.1000,9.9000
1779258040661,0.2000,0.1000,9.9000
1779258040678,0.2000,0.1000,9.9000
1779258040695,0.2000,0.1000,9.9000
1779258040711,0.2000,0.1000,9.9000
1779258040728,0.2000,0.1000,9.9000
1779258040745,0.2000,0.1000,9.9000
1779258040761,0.2000,0.1000,9.9000
1779258040778,0.2000,0.1000,9.9000
1779258040795,0.2000,0.1000,9.9000
1779258040812,0.2000,0.1000,9.9000
1779258040828,0.2000,0.1000,9.9000
1779258040845,0.2000,0.1000,9.9000
1779258040861,0.2000,0.1000,9.9000
1779258040878,0.2000,0.1000,9.9000
1779258040895,0.2000,0.1000,9.9000
1779258040911,0.2000,0.1000,9.9000
1779258040928,0.2000,0.1000,9.9000
1779258040945,0.2000,0.1000,9.9000
1779258040961,0.2000,0.1000,9.9000
1779258040978,0.2000,0.1000,9.9000
1779258040995,0.2000,0.1000,9.9000
1779258041011,0.2000,0.1000,9.9000
1779258041028,0.2000,0.1000,9.9000
1779258041045,0.2000,0.1000,9.9000
1779258041061,0.2000,0.1000,9.9000
1779258041078,0.1000,0.1000,9.9000
1779258041095,0.2000,0.1000,9.9000
1779258041111,0.2000,0.1000,9.9000
1779258041128,0.2000,0.1000,9.9000
1779258041145,0.2000,0.1000,9.9000
1779258041161,0.2000,0.1000,9.9000
1779258041178,0.1000,0.1000,9.9000
1779258041195,0.1000,0.1000,9.9000
1779258041211,0.1000,0.1000,9.9000
1779258041228,0.1000,0.1000,9.9000
1779258041245,0.2000,0.1000,9.9000
1779258041261,0.2000,0.1000,9.9000
1779258041278,0.1000,0.1000,9.9000
1779258041295,0.1000,0.1000,9.9000
1779258041311,0.2000,0.1000,9.9000
1779258041328,0.1000,0.1000,9.9000
1779258041345,0.2000,0.1000,9.9000
1779258041361,0.2000,0.1000,9.9000
1779258041378,0.1000,0.1000,9.9000
1779258041395,0.1000,0.1000,9.9000
1779258041411,0.1000,0.1000,9.9000
1779258041428,0.1000,0.1000,9.9000
1779258041445,0.2000,0.1000,9.9000
1779258041461,0.2000,0.1000,9.9000
1779258041478,0.2000,0.1000,9.9000
1779258041495,0.2000,0.1000,9.9000
1779258041511,0.2000,0.1000,9.9000
1779258041528,0.2000,0.1000,9.9000
1779258041544,0.2000,0.1000,9.9000
1779258041561,0.2000,0.1000,9.9000
1779258041578,0.2000,0.1000,9.9000
1779258041595,0.2000,0.1000,9.9000
1779258041612,0.2000,0.1000,9.9000
1779258041628,0.2000,0.1000,9.9000
1779258041645,0.2000,0.1000,9.9000
1779258041661,0.2000,0.1000,9.9000
1779258041678,0.2000,0.1000,9.8000
1779258041695,0.2000,0.1000,9.8000
1779258041711,0.2000,0.1000,9.8000
1779258041728,0.2000,0.1000,9.8000
1779258041745,0.2000,0.1000,9.8000
1779258041761,0.2000,0.1000,9.8000
1779258041778,0.2000,0.1000,9.9000
1779258041795,0.2000,0.1000,9.8000
1779258041811,0.2000,0.1000,9.8000
1779258041828,0.2000,0.1000,9.8000
1779258041845,0.2000,0.1000,9.8000
1779258041861,0.2000,0.1000,9.8000
1779258041878,0.2000,0.1000,9.8000
1779258041895,0.2000,0.1000,9.8000
1779258041911,0.2000,0.1000,9.8000
1779258041928,0.2000,0.1000,9.8000
1779258041945,0.2000,0.1000,9.8000
1779258041961,0.2000,0.1000,9.8000
1779258041978,0.2000,0.1000,9.8000
1779258041994,0.2000,0.1000,9.8000
1779258042011,0.2000,0.1000,9.8000
1779258042028,0.2000,0.1000,9.8000
1779258042045,0.2000,0.1000,9.8000
1779258042061,0.2000,0.1000,9.8000
1779258042078,0.2000,0.1000,9.8000
1779258042095,0.2000,0.1000,9.8000
1779258042111,0.2000,0.1000,9.8000
1779258042128,0.2000,0.1000,9.8000
1779258042145,0.2000,0.1000,9.8000
1779258042161,0.2000,0.1000,9.8000
1779258042178,0.2000,0.1000,9.8000
1779258042195,0.2000,0.1000,9.8000
1779258042212,0.2000,0.1000,9.8000
1779258042228,0.2000,0.1000,9.8000
1779258042245,0.2000,0.1000,9.8000
1779258042261,0.2000,0.1000,9.8000
1779258042278,0.2000,0.1000,9.8000
1779258042295,0.2000,0.1000,9.8000
1779258042311,0.2000,0.1000,9.8000
1779258042328,0.2000,0.1000,9.8000
1779258042345,0.2000,0.1000,9.8000
1779258042361,0.2000,0.1000,9.9000
1779258042378,0.2000,0.1000,9.8000
1779258042395,0.2000,0.1000,9.8000
1779258042411,0.2000,0.1000,9.9000
1779258042428,0.2000,0.1000,9.8000
1779258042444,0.2000,0.1000,9.9000
1779258042461,0.2000,0.1000,9.9000
1779258042478,0.2000,0.2000,9.9000
1779258042494,0.1000,0.1000,9.9000
1779258042511,0.2000,0.2000,9.9000
1779258042528,0.2000,0.2000,9.9000
1779258042545,0.2000,0.2000,9.9000
1779258042561,0.2000,0.2000,9.9000
1779258042578,0.2000,0.2000,9.9000
1779258042594,0.2000,0.2000,9.9000
1779258042611,0.2000,0.2000,9.9000
1779258042628,0.2000,0.2000,9.9000
1779258042645,0.2000,0.2000,9.9000
1779258042661,0.1000,0.2000,9.9000
1779258042678,0.1000,0.2000,9.9000
1779258042695,0.1000,0.2000,9.9000
1779258042711,0.1000,0.2000,9.9000
1779258042728,0.2000,0.2000,9.9000
1779258042744,0.2000,0.2000,9.9000
1779258042761,0.1000,0.2000,9.9000
1779258042778,0.2000,0.2000,9.9000
1779258042795,0.2000,0.2000,9.9000
1779258042811,0.2000,0.2000,9.9000
1779258042828,0.2000,0.2000,9.9000
1779258042844,0.2000,0.2000,9.9000
1779258042861,0.2000,0.2000,9.9000
1779258042878,0.2000,0.2000,9.9000
1779258042894,0.2000,0.2000,9.9000
1779258042911,0.2000,0.2000,9.9000
1779258042928,0.2000,0.2000,9.9000
1779258042944,0.2000,0.2000,9.9000
1779258042961,0.2000,0.2000,9.9000
1779258042978,0.2000,0.2000,9.9000
1779258042994,0.2000,0.2000,9.9000
1779258043011,0.2000,0.2000,9.9000
1779258043028,0.2000,0.2000,9.9000
1779258043045,0.2000,0.2000,9.9000
1779258043061,0.2000,0.2000,9.9000
1779258043078,0.2000,0.2000,9.9000
1779258043094,0.2000,0.2000,9.9000
1779258043112,0.2000,0.2000,9.9000
1779258043128,0.2000,0.2000,9.9000
1779258043145,0.2000,0.2000,9.8000
1779258043161,0.2000,0.1000,9.8000
1779258043178,0.2000,0.1000,9.9000
1779258043194,0.2000,0.2000,9.8000
1779258043211,0.1000,0.1000,10.0000
1779258043228,0.1000,0.3000,9.8000
1779258043244,0.2000,0.2000,9.9000
1779258043261,0.2000,0.2000,9.9000
1779258043278,0.2000,0.2000,9.9000
1779258043295,0.2000,0.2000,9.8000
1779258043311,0.2000,0.2000,9.9000
1779258043328,0.2000,0.2000,9.8000
1779258043344,0.2000,0.2000,9.9000
1779258043361,0.2000,0.2000,9.9000
1779258043378,0.2000,0.2000,9.8000
1779258043395,0.2000,0.2000,9.8000
1779258043411,0.2000,0.2000,9.8000
1779258043428,0.2000,0.2000,9.9000
1779258043444,0.2000,0.2000,9.9000
1779258043461,0.2000,0.2000,9.9000
1779258043478,0.2000,0.2000,9.9000
1779258043494,0.2000,0.2000,9.9000
1779258043511,0.2000,0.2000,9.9000
1779258043528,0.2000,0.2000,9.9000
1779258043545,0.2000,0.2000,9.9000
1779258043561,0.2000,0.2000,9.9000
1779258043578,0.2000,0.2000,9.9000
1779258043594,0.2000,0.2000,9.8000
1779258043611,0.2000,0.2000,9.9000
1779258043628,0.2000,0.2000,9.9000
1779258043644,0.2000,0.2000,9.9000
1779258043661,0.2000,0.2000,9.9000
1779258043678,0.2000,0.2000,9.9000
1779258043694,0.2000,0.2000,9.9000
1779258043711,0.2000,0.1000,9.9000
1779258043728,0.2000,0.2000,9.9000
1779258043744,0.2000,0.2000,9.9000
1779258043761,0.2000,0.2000,9.9000
1779258043778,0.2000,0.2000,9.9000
1779258043794,0.2000,0.2000,9.9000
1779258043811,0.2000,0.2000,9.9000
1779258043828,0.2000,0.2000,9.9000
1779258043844,0.2000,0.2000,9.8000
1779258043861,0.2000,0.2000,9.8000
1779258043878,0.2000,0.2000,9.8000
1779258043894,0.2000,0.2000,9.8000
1779258043911,0.2000,0.2000,9.8000
1779258043928,0.2000,0.2000,9.9000
1779258043944,0.2000,0.2000,9.8000
1779258043961,0.2000,0.1000,9.8000
1779258043978,0.2000,0.1000,9.8000
1779258043994,0.2000,0.2000,9.8000
1779258044011,0.2000,0.1000,9.9000
1779258044028,0.2000,0.2000,9.8000
1779258044044,0.2000,0.1000,9.8000
1779258044061,0.2000,0.1000,9.8000
1779258044078,0.2000,0.1000,9.8000
1779258044094,0.2000,0.1000,9.8000
1779258044111,0.2000,0.1000,9.8000
1779258044128,0.2000,0.1000,9.8000
1779258044144,0.2000,0.1000,9.8000
1779258044161,0.2000,0.1000,9.8000
1779258044178,0.2000,0.1000,9.8000
1779258044195,0.2000,0.1000,9.8000
1779258044211,0.2000,0.1000,9.8000
1779258044228,0.2000,0.1000,9.8000
1779258044244,0.2000,0.1000,9.8000
1779258044261,0.2000,0.1000,9.8000
1779258044278,0.2000,0.1000,9.8000
1779258044294,0.2000,0.1000,9.8000
1779258044311,0.2000,0.1000,9.8000
1779258044328,0.2000,0.1000,9.8000
1779258044344,0.2000,0.1000,9.8000
1779258044361,0.2000,0.1000,9.8000
1779258044378,0.2000,0.1000,9.8000
1779258044394,0.2000,0.1000,9.8000
1779258044411,0.2000,0.1000,9.8000
1779258044428,0.2000,0.1000,9.8000
1779258044444,0.2000,0.1000,9.9000
1779258044461,0.2000,0.1000,9.8000
1779258044478,0.2000,0.1000,9.8000
1779258044494,0.2000,0.1000,9.8000
1779258044511,0.2000,0.1000,9.8000
1779258044528,0.2000,0.1000,9.8000
1779258044544,0.2000,0.1000,9.9000
1779258044561,0.2000,0.1000,9.9000
1779258044578,0.2000,0.1000,9.8000
1779258044594,0.2000,0.1000,9.9000
1779258044611,0.2000,0.1000,9.8000
1779258044628,0.2000,0.1000,9.8000
1779258044645,0.2000,0.1000,9.8000
1779258044661,0.2000,0.1000,9.8000
1779258044678,0.2000,0.1000,9.9000
1779258044694,0.2000,0.1000,9.9000
1779258044711,0.2000,0.1000,9.8000
1779258044728,0.2000,0.1000,9.9000
1779258044744,0.2000,0.1000,9.9000
1779258044761,0.2000,0.1000,9.9000
1779258044778,0.2000,0.1000,9.9000
1779258044794,0.2000,0.1000,9.9000
1779258044811,0.2000,0.1000,9.9000
1779258044828,0.2000,0.1000,9.8000
1779258044844,0.2000,0.1000,9.9000
1779258044861,0.2000,0.1000,9.8000
1779258044878,0.2000,0.1000,9.8000
1779258044894,0.2000,0.1000,9.8000
1779258044911,0.2000,0.1000,9.8000
1779258044928,0.2000,0.1000,9.8000
1779258044944,0.2000,0.1000,9.8000
1779258044961,0.2000,0.1000,9.8000
1779258044978,0.2000,0.1000,9.9000
1779258044994,0.2000,0.1000,9.8000
1779258045011,0.2000,0.1000,9.9000
1779258045028,0.2000,0.1000,9.8000
1779258045044,0.2000,0.1000,9.8000
1779258045061,0.2000,0.1000,9.8000
1779258045078,0.2000,0.1000,9.8000
1779258045094,0.2000,0.1000,9.8000
1779258045111,0.2000,0.1000,9.8000
1779258045128,0.2000,0.1000,9.8000
1779258045144,0.2000,0.1000,9.8000
1779258045161,0.2000,0.1000,9.8000
1779258045178,0.2000,0.1000,9.8000
1779258045194,0.2000,0.1000,9.8000
1779258045211,0.2000,0.1000,9.8000
1779258045228,0.2000,0.1000,9.8000
1779258045244,0.2000,0.1000,9.8000
1779258045261,0.2000,0.1000,9.8000
1779258045278,0.2000,0.1000,9.8000
1779258045294,0.2000,0.1000,9.8000
1779258045311,0.2000,0.1000,9.8000
1779258045328,0.2000,0.1000,9.8000
1779258045344,0.2000,0.1000,9.8000
1779258045361,0.2000,0.1000,9.8000
1779258045378,0.2000,0.1000,9.8000
1779258045395,0.2000,0.1000,9.8000
1779258045411,0.2000,0.1000,9.8000
1779258045428,0.2000,0.1000,9.8000
1779258045444,0.2000,0.1000,9.8000
1779258045461,0.2000,0.1000,9.8000
1779258045478,0.2000,0.1000,9.8000
1779258045494,0.2000,0.1000,9.8000
1779258045511,0.2000,0.1000,9.8000
1779258045528,0.2000,0.1000,9.8000
1779258045548,0.2000,0.1000,9.8000
1779258045561,0.2000,0.1000,9.8000
1779258045578,0.2000,0.1000,9.8000
1779258045594,0.2000,0.1000,9.8000
1779258045611,0.2000,0.1000,9.8000
1779258045628,0.2000,0.1000,9.8000
1779258045644,0.2000,0.1000,9.8000
1779258045661,0.2000,0.1000,9.8000
1779258045678,0.2000,0.1000,9.8000
1779258045694,0.2000,0.1000,9.8000
1779258045711,0.2000,0.1000,9.8000
1779258045728,0.2000,0.1000,9.8000
1779258045744,0.2000,0.1000,9.9000
1779258045761,0.2000,0.1000,9.9000
1779258045778,0.2000,0.1000,9.8000
1779258045794,0.2000,0.1000,9.9000
1779258045811,0.2000,0.1000,9.9000
1779258045828,0.2000,0.1000,9.9000
1779258045844,0.2000,0.1000,9.8000
1779258045861,0.2000,0.1000,9.9000
1779258045878,0.2000,0.1000,9.9000
1779258045894,0.2000,0.1000,9.8000
1779258045911,0.2000,0.1000,9.9000
1779258045928,0.2000,0.1000,9.9000
1779258045944,0.2000,0.1000,9.9000
1779258045961,0.2000,0.1000,9.9000
1779258045978,0.2000,0.1000,9.9000
1779258045994,0.2000,0.1000,9.9000
1779258046011,0.2000,0.1000,9.9000
1779258046028,0.2000,0.1000,9.9000
1779258046044,0.2000,0.1000,9.9000
1779258046061,0.2000,0.1000,9.9000
1779258046078,0.2000,0.1000,9.9000
1779258046095,0.2000,0.1000,9.9000
1779258046111,0.2000,0.1000,9.9000
1779258046128,0.2000,0.1000,9.9000
1779258046144,0.2000,0.1000,9.9000
1779258046162,0.2000,0.1000,9.9000
1779258046178,0.2000,0.1000,9.9000
1779258046196,0.2000,0.1000,9.9000
1779258046211,0.2000,0.1000,9.9000
1779258046228,0.2000,0.1000,9.9000
1779258046244,0.2000,0.1000,9.9000
1779258046261,0.2000,0.1000,9.9000
1779258046278,0.2000,0.1000,9.9000
1779258046294,0.2000,0.1000,9.9000
1779258046311,0.2000,0.1000,9.9000
1779258046328,0.2000,0.1000,9.9000
1779258046344,0.2000,0.1000,9.9000
1779258046361,0.2000,0.1000,9.9000
1779258046378,0.2000,0.1000,9.9000
1779258046394,0.2000,0.1000,9.9000
1779258046411,0.2000,0.1000,9.9000
1779258046428,0.2000,0.1000,9.9000
1779258046444,0.2000,0.1000,9.9000
1779258046461,0.2000,0.1000,9.9000
1779258046478,0.2000,0.1000,9.9000
1779258046494,0.2000,0.1000,9.9000
1779258046511,0.2000,0.1000,9.9000
1779258046528,0.2000,0.1000,9.9000
1779258046544,0.2000,0.1000,9.9000
1779258046561,0.2000,0.1000,9.9000
1779258046578,0.2000,0.1000,9.9000
1779258046594,0.2000,0.1000,9.9000
1779258046611,0.2000,0.1000,9.9000
1779258046628,0.2000,0.1000,9.9000
1779258046644,0.2000,0.1000,9.9000
1779258046661,0.2000,0.1000,9.9000
1779258046678,0.2000,0.1000,9.9000
1779258046694,0.2000,0.1000,9.9000
1779258046711,0.2000,0.1000,9.9000
1779258046728,0.2000,0.1000,9.9000
1779258046744,0.2000,0.1000,9.9000
1779258046761,0.2000,0.1000,9.9000
1779258046778,0.2000,0.1000,9.9000
1779258046794,0.2000,0.1000,9.9000
1779258046811,0.2000,0.1000,9.9000
1779258046828,0.2000,0.1000,9.9000
1779258046844,0.2000,0.1000,9.9000
1779258046861,0.2000,0.1000,9.9000
1779258046878,0.2000,0.1000,9.9000
1779258046894,0.2000,0.1000,9.9000
1779258046911,0.2000,0.1000,9.9000
1779258046928,0.2000,0.1000,9.9000
1779258046944,0.2000,0.1000,9.9000
1779258046961,0.2000,0.1000,9.9000
1779258046978,0.2000,0.1000,9.9000
1779258046994,0.2000,0.1000,9.9000
1779258047011,0.2000,0.1000,9.9000
1779258047028,0.2000,0.1000,9.9000
1779258047044,0.2000,0.1000,9.9000
1779258047061,0.2000,0.1000,9.9000
1779258047078,0.2000,0.1000,9.9000
1779258047094,0.2000,0.1000,9.9000
1779258047111,0.2000,0.1000,9.9000
1779258047128,0.2000,0.1000,9.9000
1779258047144,0.2000,0.1000,9.9000
1779258047161,0.2000,0.1000,9.9000
1779258047178,0.2000,0.1000,9.9000
1779258047194,0.2000,0.1000,9.9000
1779258047211,0.2000,0.1000,9.9000
1779258047228,0.2000,0.1000,9.9000
1779258047244,0.2000,0.1000,9.9000
1779258047261,0.2000,0.1000,9.9000
1779258047278,0.2000,0.1000,9.9000
1779258047294,0.2000,0.1000,9.9000
1779258047311,0.2000,0.1000,9.9000
1779258047328,0.2000,0.1000,9.9000
1779258047344,0.2000,0.1000,9.9000
1779258047361,0.2000,0.1000,9.9000
1779258047378,0.2000,0.1000,9.9000
1779258047394,0.2000,0.1000,9.9000
1779258047411,0.2000,0.1000,9.9000
1779258047428,0.2000,0.1000,9.9000
1779258047444,0.2000,0.1000,9.9000
1779258047461,0.2000,0.1000,9.9000
1779258047478,0.2000,0.1000,9.9000
1779258047494,0.2000,0.1000,9.9000
1779258047511,0.2000,0.1000,9.9000
1779258047528,0.2000,0.1000,9.9000
1779258047544,0.2000,0.1000,9.9000
1779258047561,0.2000,0.1000,9.9000
1779258047578,0.2000,0.1000,9.9000
1779258047594,0.2000,0.1000,9.9000
1779258047611,0.2000,0.1000,9.9000
1779258047628,0.2000,0.1000,9.9000
1779258047644,0.2000,0.1000,9.9000
1779258047661,0.2000,0.1000,9.8000
1779258047678,0.2000,0.1000,9.9000
1779258047695,0.2000,0.1000,9.8000
1779258047711,0.2000,0.1000,9.8000
1779258047728,0.1000,0.1000,9.8000
1779258047744,0.2000,0.1000,9.8000
1779258047761,0.2000,0.1000,9.8000
1779258047778,0.2000,0.1000,9.8000
1779258047794,0.1000,0.1000,9.8000
1779258047811,0.2000,0.1000,9.8000
1779258047828,0.2000,0.1000,9.8000
1779258047844,0.2000,0.1000,9.8000
1779258047861,0.2000,0.1000,9.8000
1779258047878,0.2000,0.1000,9.8000
1779258047894,0.2000,0.1000,9.8000
1779258047911,0.2000,0.1000,9.8000
1779258047928,0.2000,0.1000,9.8000
1779258047944,0.2000,0.1000,9.8000
1779258047961,0.2000,0.1000,9.8000
1779258047978,0.2000,0.1000,9.8000
1779258047994,0.2000,0.1000,9.8000
1779258048011,0.2000,0.1000,9.8000
1779258048028,0.2000,0.1000,9.8000
1779258048044,0.2000,0.1000,9.8000
1779258048061,0.2000,0.1000,9.8000
1779258048078,0.2000,0.1000,9.8000
1779258048094,0.2000,0.1000,9.8000
1779258048111,0.2000,0.1000,9.8000
1779258048128,0.2000,0.1000,9.8000
1779258048144,0.2000,0.1000,9.8000
1779258048161,0.2000,0.1000,9.8000
1779258048178,0.2000,0.1000,9.8000
1779258048194,0.2000,0.1000,9.8000
1779258048211,0.2000,0.1000,9.8000
1779258048228,0.2000,0.1000,9.8000
1779258048244,0.2000,0.1000,9.8000
1779258048261,0.2000,0.1000,9.8000
1779258048278,0.2000,0.1000,9.8000
1779258048294,0.2000,0.1000,9.9000
1779258048311,0.2000,0.1000,9.8000
1779258048328,0.2000,0.1000,9.8000
1779258048344,0.2000,0.1000,9.8000
1779258048361,0.2000,0.1000,9.9000
1779258048378,0.2000,0.1000,9.9000
1779258048394,0.2000,0.1000,9.9000
1779258048411,0.2000,0.1000,9.8000
1779258048428,0.2000,0.1000,9.9000
1779258048444,0.2000,0.1000,9.8000
1779258048461,0.2000,0.1000,9.9000
1779258048478,0.2000,0.1000,9.9000
1779258048494,0.2000,0.1000,9.9000
1779258048511,0.2000,0.1000,9.9000
1779258048528,0.2000,0.1000,9.9000
1779258048544,0.2000,0.1000,9.9000
1779258048561,0.2000,0.1000,9.9000
1779258048578,0.2000,0.1000,9.9000
1779258048594,0.2000,0.1000,9.9000
1779258048611,0.2000,0.1000,9.9000
1779258048628,0.2000,0.1000,9.9000
1779258048644,0.2000,0.1000,9.9000
1779258048661,0.2000,0.1000,9.9000
1779258048678,0.2000,0.1000,9.9000
1779258048694,0.2000,0.1000,9.9000
1779258048711,0.2000,0.1000,9.9000
1779258048728,0.2000,0.1000,9.9000
1779258048744,0.2000,0.1000,9.9000
1779258048761,0.2000,0.1000,9.9000
1779258048778,0.2000,0.1000,9.9000
1779258048794,0.2000,0.1000,9.9000
1779258048811,0.2000,0.1000,9.9000
1779258048828,0.2000,0.1000,9.9000
1779258048844,0.2000,0.1000,9.9000
1779258048861,0.2000,0.1000,9.9000
1779258048878,0.2000,0.1000,9.9000
1779258048894,0.2000,0.1000,9.9000
1779258048911,0.2000,0.1000,9.9000
1779258048928,0.2000,0.2000,9.9000
1779258048944,0.2000,0.2000,9.9000
1779258048961,0.2000,0.2000,9.9000
1779258048978,0.2000,0.2000,9.9000
1779258048994,0.2000,0.2000,9.9000
1779258049011,0.2000,0.2000,9.9000
1779258049028,0.2000,0.2000,9.9000
1779258049044,0.2000,0.1000,9.9000
1779258049061,0.2000,0.2000,9.9000
1779258049078,0.2000,0.2000,9.9000
1779258049097,0.2000,0.2000,9.9000
1779258049111,0.2000,0.2000,9.9000
1779258049128,0.2000,0.2000,9.9000
1779258049144,0.2000,0.2000,9.9000
1779258049161,0.2000,0.2000,9.9000
1779258049178,0.2000,0.2000,9.9000
1779258049194,0.2000,0.2000,9.9000
1779258049211,0.2000,0.2000,9.9000
1779258049228,0.2000,0.2000,9.9000
1779258049244,0.2000,0.2000,9.9000
1779258049261,0.2000,0.2000,9.9000
1779258049278,0.2000,0.2000,9.9000
1779258049294,0.2000,0.2000,9.9000
1779258049311,0.2000,0.2000,9.9000
1779258049328,0.2000,0.2000,9.9000
1779258049344,0.2000,0.2000,9.9000
1779258049361,0.2000,0.2000,9.9000
1779258049377,0.2000,0.2000,9.9000
1779258049394,0.2000,0.2000,9.9000
1779258049411,0.2000,0.2000,9.9000
1779258049427,0.2000,0.2000,9.9000
1779258049444,0.2000,0.2000,9.9000
1779258049461,0.2000,0.2000,9.9000
1779258049478,0.2000,0.2000,9.9000
1779258049494,0.2000,0.2000,9.9000
1779258049511,0.2000,0.2000,9.8000
1779258049528,0.2000,0.2000,9.9000
1779258049544,0.2000,0.2000,9.9000
1779258049561,0.2000,0.2000,9.9000
1779258049578,0.2000,0.2000,9.9000
1779258049594,0.2000,0.2000,9.9000
1779258049611,0.2000,0.2000,9.9000
1779258049628,0.2000,0.2000,9.9000
1779258049644,0.2000,0.2000,9.9000
1779258049661,0.2000,0.2000,9.8000
1779258049678,0.2000,0.2000,9.8000
1779258049694,0.2000,0.2000,9.8000
1779258049711,0.2000,0.2000,9.8000
1779258049728,0.2000,0.2000,9.8000
1779258049744,0.2000,0.2000,9.8000
1779258049761,0.2000,0.2000,9.8000
1779258049778,0.2000,0.2000,9.8000
1779258049794,0.2000,0.2000,9.8000
1779258049811,0.2000,0.2000,9.8000
1779258049828,0.2000,0.2000,9.8000
1779258049844,0.2000,0.2000,9.8000
1779258049861,0.2000,0.2000,9.8000
1779258049878,0.2000,0.2000,9.8000
1779258049894,0.2000,0.2000,9.8000
1779258049911,0.2000,0.2000,9.8000
1779258049928,0.2000,0.1000,9.8000
1779258049944,0.2000,0.2000,9.8000
1779258049961,0.2000,0.2000,9.8000
1779258049978,0.2000,0.2000,9.8000
1779258049994,0.2000,0.1000,9.8000
1779258050011,0.2000,0.2000,9.8000
1779258050028,0.2000,0.2000,9.8000
1779258050044,0.2000,0.1000,9.8000
1779258050061,0.2000,0.1000,9.8000
1779258050077,0.2000,0.1000,9.8000
1779258050094,0.2000,0.1000,9.8000
1779258050111,0.2000,0.1000,9.8000
1779258050128,0.2000,0.1000,9.8000
1779258050144,0.2000,0.2000,9.8000
1779258050161,0.2000,0.1000,9.8000
