x,y,z
0.5,0.1,9.6
0.5,0.1,9.7
0.5,0.1,9.658823529411764
0.43750000000000006,0.1,9.6
0.4,0.1,9.68235294117647
0.4,0.1,9.7
0.4,0.1,9.647058823529411
0.4,0.1,9.758823529411766
0.4,0.1,9.7
0.4,0.1,9.7
0.4,0.1,9.7
0.4,0.1,9.7
0.3588235294117648,0.1,9.7
0.3,0.1,9.7
0.3,0.1,9.782352941176471
0.3,0.1,9.7
0.3,0.1,9.7
0.3,0.1,9.7
0.2375,0.1,9.7
0.2,0.1,9.777777777777779
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.882352941176471
0.1,0.1,9.8
0.1,0.023529411764705882,9.9
0.1,0.1,9.9
0.1,0.1,9.964705882352941
0.1,0.01764705882352942,10.08235294117647
0.1,0.0,10.0
0.07777777777777778,0.0,9.255555555555555
0.16,0.12,10.86
0.4,0.3,17.7
0.23529411764705885,-0.02941176470588236,10.617647058823529
0.0,0.09999999999999931,9.000000000000012
0.023529411764705882,0.023529411764705882,10.682352941176472
0.05625,0.05625,10.25625
0.0,0.06470588235294118,10.2
0.0,0.01764705882352942,9.952941176470588
0.0,0.0941176470588235,10.647058823529411
0.0,0.023529411764706538,9.823529411764707
0.0,0.05882352941176471,9.73529411764706
0.0,0.0,9.5
0.0,0.08235294117647059,10.241176470588236
0.0,0.1,9.911764705882353
0.0,0.1,10.1
0.04375000000000031,0.1,10.1875
0.1,0.1,10.494117647058824
0.1,0.1,10.6
0.0,0.1,9.74705882352941
0.023529411764706035,0.1,10.358823529411763
0.1,0.1,9.858823529411765
0.037500000000000006,0.1,10.05
0.08235294117647113,0.1,9.705882352941172
0.1,0.1,10.3
0.1,0.1,10.076470588235294
0.1,0.1,10.0875
0.16470588235294095,0.1,9.811764705882354
0.2,0.1,9.6
0.09411764705882415,0.1,10.894117647058835
0.07058823529411719,0.1,9.388235294117646
0.16875000000000207,0.1,10.218749999999996
0.06470588235294095,0.03529411764705906,9.658823529411768
0.1,0.08235294117647113,10.600000000000009
0.2,0.1,9.8
0.1187500000000007,0.1,9.950000000000006
0.2,0.1,10.31176470588235
0.1375,0.1,10.0875
0.1,0.1,10.2
0.1000000000000014,0.1,9.900000000000004
0.17647058823529427,0.1,10.129411764705882
0.1,0.1,9.941176470588236
0.1625,0.1,10.125
0.11764705882352995,0.1,9.95294117647059
0.2,0.1,10.194117647058823
0.2,0.1,10.005882352941175
0.2,0.1,9.905882352941177
0.2,0.1,9.847058823529409
0.2,0.1,9.6
0.2,0.1,10.1
0.2,0.1,9.670588235294117
0.2411764705882362,0.1,9.982352941176472
0.3,0.1,9.787499999999993
0.3,0.1,10.01176470588235
0.3,0.1,9.8
0.3,0.1,9.823529411764707
0.3,0.1,9.858823529411765
0.3,0.1,9.55
0.3,0.1,9.4
0.30588235294117705,0.1,9.688235294117645
0.4,0.1,9.641176470588237
0.4,0.1,9.968749999999998
0.4,0.1,9.541176470588235
0.4,0.1,9.729411764705885
0.5,0.1,9.700000000000001
0.5,0.1,9.823529411764707
0.5,0.1,9.856250000000001
0.5,0.1,9.8
0.5,0.1,9.8
0.5,0.1,9.8
0.5,0.1,9.847058823529412
0.5437500000000007,0.1,9.956249999999999
0.6,0.1,9.835294117647058
0.6,0.1,9.882352941176471
0.6,0.2,9.7
0.623529411764706,0.1,9.8
0.7,0.1,9.75625
0.7,0.1,9.7
0.7,0.18235294117647244,9.782352941176473
0.7,0.2,9.605882352941178
0.7,0.176470588235294,9.7
0.7,0.1,9.658823529411762
0.7625000000000014,0.1,9.6
0.7176470588235275,0.18235294117647244,9.435294117647056
0.7,0.2,9.400000000000004
0.7235294117647054,0.2,9.45294117647059
0.7562500000000021,0.2,9.606249999999985
0.7,0.2,9.676470588235302
0.7823529411764698,0.2,9.335294117647061
0.7,0.2,9.494117647058824
0.7,0.2,9.564705882352943
0.7,0.1562499999999993,9.837499999999995
0.7,0.15789473684210553,9.5
0.7,0.12000000000000059,9.579999999999998
0.7,0.1,9.6
0.7,0.1,9.9
0.7,0.1,9.783333333333333
0.7,0.1,9.72
0.6176470588235297,0.1,9.964705882352941
0.6,0.1,9.811764705882352
0.6,0.1,9.905882352941175
0.6,0.1,9.687500000000002
0.6,0.1,9.864705882352943
0.6,0.1,9.817647058823528
0.6,0.1,9.794117647058822
0.6,0.1,9.7
0.6,0.1,9.74375
0.6,0.1,9.8
0.5176470588235276,0.1,9.635294117647055
0.5058823529411784,0.1,9.788235294117644
0.5764705882352945,0.1,9.623529411764705
0.5,0.1,9.874999999999991
0.5,0.1,9.776470588235302
0.5,0.1,9.35294117647059
0.5,0.1,10.32941176470589
0.5,0.1,9.444444444444441
0.5,0.1,10.150000000000006
0.5,0.1,9.587500000000007
0.5,0.1,9.894117647058819
