x,y,z
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.876470588235295
0.2,0.1,9.8
0.2,0.1,9.8625
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.823529411764707
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.876470588235295
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.882352941176471
0.1,0.1,9.8
0.12352941176470589,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.876470588235295
0.2,0.1,9.841176470588236
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.876470588235295
0.2,0.1,9.841176470588236
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.876470588235295
0.2,0.1,9.841176470588236
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.11764705882352995,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.11764705882352973,0.1,9.9
0.1,0.1,9.9
0.1,0.1,9.9
0.14117647058823624,0.1,9.9
0.2,0.1,9.9
0.11764705882352758,0.1,9.9
0.1,0.1,9.9
0.176470588235294,0.1,9.9
0.14117647058823624,0.1,9.9
0.2,0.1,9.9
0.11764705882352758,0.1,9.9
0.1,0.1,9.9
0.1,0.1,9.9
0.14117647058823363,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.81764705882353
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.882352941176473
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.862500000000002
0.2,0.1,9.817647058823528
0.2,0.1,9.800000000000004
0.2,0.1,9.876470588235293
0.2,0.1,9.843749999999998
0.2,0.1,9.9
0.2,0.18235294117646983,9.9
0.10588235294117586,0.10588235294117586,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.13749999999999862,0.2,9.9
0.1,0.2,9.9
0.1,0.2,9.9
0.12352941176470604,0.2,9.9
0.2,0.2,9.9
0.13529411764705776,0.2,9.9
0.18235294117647244,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.858823529411765
0.2,0.13749999999999585,9.8
0.2,0.1,9.882352941176471
0.19411764705882661,0.19411764705882661,9.811764705882348
0.1,0.14705882352941607,9.952941176470585
0.14374999999999793,0.2562500000000021,9.843749999999998
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.8
0.2,0.2,9.876470588235296
0.2,0.2,9.843750000000004
0.2,0.2,9.9
0.2,0.2,9.81764705882353
0.2,0.2,9.8
0.2,0.2,9.823529411764708
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.805882352941179
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.1941176470588214,9.9
0.2,0.12352941176470804,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.856249999999998
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.2,9.823529411764708
0.2,0.2,9.856250000000003
0.2,0.13529411764705607,9.8
0.2,0.1,9.8
0.2,0.1941176470588217,9.805882352941179
0.2,0.12352941176470404,9.876470588235296
0.2,0.15624999999999653,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.843749999999998
0.2,0.1,9.835294117647056
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.843750000000004
0.2,0.1,9.9
0.2,0.1,9.817647058823527
0.2,0.1,9.894117647058822
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.882352941176471
0.2,0.1,9.894117647058822
0.2,0.1,9.823529411764708
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.876470588235296
0.2,0.1,9.843750000000004
0.2,0.1,9.83529411764706
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.882352941176471
0.2,0.1,9.805882352941179
0.2,0.1,9.876470588235296
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.843750000000004
0.2,0.1,9.9
0.2,0.1,9.817647058823532
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.856249999999998
0.2,0.1,9.864705882352942
0.2,0.1,9.9
0.2,0.1,9.805882352941174
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.835294117647058
0.2,0.1,9.88235294117647
0.2,0.1,9.8
0.17647058823528552,0.1,9.8
0.14375000000000904,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.10588235294118385,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.894117647058817
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.86470588235294
0.2,0.1,9.9
0.2,0.1,9.894117647058817
0.2,0.1,9.823529411764705
0.2,0.1,9.856250000000003
0.2,0.1,9.86470588235294
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.12352941176470404,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.15625000000000208,9.9
0.2,0.16470588235294917,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.894117647058817
0.2,0.2,9.823529411764705
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.835294117647058
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.17647058823529596,9.8
0.2,0.14374999999999793,9.8
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.10588235294118324,9.8
0.2,0.2,9.8
0.2,0.15625000000000208,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.14375000000000904,9.8
0.2,0.13529411764705762,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.805882352941184
0.2,0.1,9.876470588235296
0.2,0.1,9.843749999999998
0.2,0.1,9.835294117647052
0.2,0.1,9.887500000000008
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.852941176470582
0.2,0.1,9.864705882352943
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.874999999999993
0.2,0.1,9.84705882352942
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.835294117647061
0.2,0.1,9.887499999999996
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.847058823529409
0.2,0.1,9.835294117647061
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.825000000000008
0.2,0.1,9.852941176470582
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.852941176470582
0.2,0.1,9.8
0.2,0.1,9.887499999999996
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.805882352941184
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.817647058823532
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.894117647058817
0.2,0.12500000000000833,9.8
0.2,0.15294117647058642,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.1749999999999917,0.2,9.9
0.1,0.2,9.9
0.1,0.2,9.9
0.1,0.2,9.9
0.19411764705881618,0.2,9.9
0.11666666666667161,0.2,9.9
0.2,0.2,9.9
0.12000000000000284,0.2,9.9
0.18750000000000694,0.2,9.9
0.10588235294118324,0.2,9.9
0.1750000000000028,0.2,9.9
0.14705882352940808,0.2,9.9
0.13529411764705085,0.2,9.9
0.18750000000000694,0.2,9.9
0.10588235294118324,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.9
0.2,0.2,9.812499999999993
0.2,0.2,9.894444444444439
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.2,9.8
0.2,0.10588235294116295,9.9
0.2,0.17500000000001112,9.9
0.2,0.14705882352942898,9.9
0.2,0.1352941176470404,9.9
0.2,0.1,9.9
0.2,0.1,9.894117647058817
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.19411764705883705,0.1,9.894117647058838
0.1250000000000111,0.1,9.8
0.2,0.1,9.84705882352942
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.805882352941184
0.17499999999999447,0.1,9.874999999999995
0.14705882352940808,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.894117647058817
0.2,0.1,9.8
0.2,0.1,9.847058823529409
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.894117647058838
0.2,0.1,9.824999999999989
0.2,0.1,9.852941176470571
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.805882352941184
0.2,0.1,9.87499999999999
0.2,0.1,9.8
0.2,0.1,9.8
0.2,0.1,9.887500000000006
0.2,0.1,9.9
0.2,0.1,9.9
0.2,0.1,9.9
