timestamp_ms,accel_x,accel_y,accel_z
2459,19,-488,-4030
2479,31,-466,-3912
2499,40,-481,-3940
2520,28,-497,-4007
2539,61,-465,-3931
2559,31,-472,-4013
2579,19,-517,-4102
2600,26,-462,-3887
2619,32,-475,-4011
2640,22,-499,-4044
2659,29,-476,-3936
2679,56,-467,-3990
2700,32,-484,-3985
2719,32,-480,-4005
2739,43,-469,-3921
2759,25,-487,-4044
2779,17,-478,-3973
2799,45,-461,-3920
2820,37,-487,-3986
2839,24,-483,-3983
2859,35,-472,-3938
2879,8,-472,-3951
2899,51,-479,-4001
2919,18,-478,-4007
2939,19,-477,-3991
2959,25,-489,-4032
2979,-1913,-568,-6607
2999,188,-729,-3344
3019,-589,-181,-3573
3039,887,-940,-5080
3059,-2,-367,-3321
3079,-413,-257,-3986
3100,195,-621,-4605
3119,23,-418,-3603
3139,1,-468,-4472
3159,-11,-506,-3837
3179,80,-453,-3785
3200,119,-466,-4324
3219,-8,-473,-3944
3239,7,-426,-3788
3259,47,-437,-4130
3280,23,-449,-4116
3300,40,-440,-3876
3320,44,-492,-3900
3339,32,-440,-3904
3359,19,-447,-4084
3379,31,-448,-3937
3400,42,-470,-4119
3420,30,-439,-3910
3439,65,-432,-3858
3459,13,-447,-4093
3479,44,-450,-3953
3500,45,-466,-4065
3519,32,-477,-4042
3540,23,-481,-4126
3559,307,-118,-3303
3579,207,-799,-4982
3600,-20,-604,-3956
3619,41,-382,-3493
3639,-10,-475,-3554
3659,53,-546,-4195
3679,4,-523,-4251
3699,-91,-360,-3446
3719,81,-537,-4182
3739,112,-424,-3838
3759,94,-452,-3983
3779,22,-502,-4194
3800,-38,-447,-3778
3819,34,-488,-3935
3840,80,-462,-4097
3859,-19,-451,-3945
3879,43,-467,-3985
3900,-232,-462,-3940
3919,24,-464,-4011
3939,11,-463,-3976
3959,52,-435,-3918
3979,39,-471,-4193
4000,3,-445,-3808
4020,54,-456,-3967
4039,19,-484,-4107
4060,42,-458,-3899
4079,48,-468,-4044
4100,-13,-392,-3776
4119,-11,-594,-4081
4139,104,-534,-3851
4159,-6,-457,-3937
4179,63,-481,-4074
4199,15,-427,-3877
4219,-17,-444,-3778
4239,34,-437,-3877
4259,56,-457,-4068
4279,35,-510,-3800
4299,27,-431,-4013
4319,35,-465,-4159
4339,7,-458,-3862
4360,22,-494,-4108
4379,24,-468,-4020
4400,20,-467,-3947
4419,5,-472,-4097
4439,29,-461,-3897
4460,36,-467,-4041
4479,4,-470,-3993
4499,38,-465,-3947
4519,5,-463,-4068
4539,15,-461,-3949
4559,26,-460,-3970
4579,22,-475,-3937
4600,37,-472,-3991
4620,25,-469,-3954
4639,2,-464,-4086
4659,42,-435,-3861
4679,58,-411,-4106
4699,11,-413,-3770
4719,124,-515,-4274
4739,36,-420,-3650
4759,-17,-438,-4005
4779,9,-436,-4017
4800,51,-468,-3686
4819,-9,-517,-4256
4839,54,-454,-3930
4859,32,-462,-3884
4879,12,-490,-4269
4899,52,-438,-3809
4920,71,-495,-4140
4940,31,-452,-3905
4960,22,-492,-4170
4980,33,-457,-3938
5698,16,-456,-4159
5699,-18,-522,-4046
5699,-18,-493,-4031
5699,3,-493,-4031
5700,3,-493,-4031
5700,3,-500,-3907
5700,19,-500,-3907
5701,19,-500,-3907
5701,18,-493,-3881
5701,18,-493,-3881
5702,18,-493,-3881
5702,18,-491,-3972
5702,16,-491,-3972
5703,16,-491,-3972
5703,16,-491,-4055
5703,42,-497,-4055
5704,42,-497,-4055
5704,42,-497,-4055
5704,42,-451,-3993
5705,42,-451,-3993
5705,42,-451,-3993
5705,77,-459,-3991
5706,77,-459,-3991
5706,77,-459,-3991
5706,53,-484,-4040
5707,53,-484,-4040
5707,53,-484,-4040
5710,71,-474,-3907
5710,71,-474,-3907
5710,82,-477,-3912
5711,82,-477,-3912
5711,82,-477,-3912
5712,65,-482,-3964
5713,65,-482,-3994
5717,-32,-468,-3939
5717,-32,-468,-3939
5719,39,-466,-3784
5739,19,-536,-4269
5760,61,-497,-3830
5779,20,-441,-4030
5800,55,-437,-4077
5819,16,-440,-3924
5839,23,-473,-4067
5859,33,-465,-3950
5879,48,-491,-3993
5899,16,-467,-3959
5919,13,-477,-3950
5941,39,-464,-4019
5959,14,-454,-3976
5979,38,-483,-4016
5999,37,-476,-3975
6019,44,-461,-4014
6039,45,-469,-3952
6060,41,-463,-3994
6079,51,-453,-3971
6100,45,-462,-4016
6120,29,-461,-3970
6139,30,-466,-3939
6159,18,-478,-4041
6179,52,-456,-3897
6199,51,-449,-3979
6219,21,-510,-3961
6240,47,-421,-3947
6260,191,-453,-4595
6279,197,-547,-4325
6299,-25,-501,-3676
6319,-61,-320,-4058
6339,15,-447,-3958
6359,-37,-519,-3752
6379,13,-519,-4165
6399,-19,-482,-3825
6419,-18,-491,-3958
6439,88,-477,-4190
6459,96,-495,-3947
6479,46,-459,-4009
6499,21,-442,-4034
6519,41,-478,-4004
6539,41,-478,-4000
6559,31,-453,-4052
6579,66,-475,-3983
6600,51,-456,-3966
6619,57,-472,-4020
6639,46,-475,-3988
6659,13,-463,-3999
6679,23,-459,-3988
6700,45,-468,-3914
6719,29,-472,-3984
6739,76,-435,-3937
6759,28,-471,-4009
6779,24,-528,-4121
6799,-40,-523,-4004
6819,50,-465,-3798
6839,27,-506,-3940
6859,60,-502,-4073
6879,94,-483,-3819
6899,9,-472,-4108
6919,36,-463,-3952
6939,69,-464,-3928
6960,20,-465,-4158
6979,48,-457,-3832
6999,62,-461,-4033
7019,20,-461,-3999
7039,55,-471,-3973
7059,69,-479,-4052
7079,18,-465,-3913
7099,47,-476,-4008
7119,39,-458,-3947
7141,35,-457,-3976
7159,27,-455,-4011
7179,44,-465,-3964
7199,53,-470,-4004
7219,25,-475,-4027
7239,15,-465,-3888
7260,25,-451,-3943
7279,11,-488,-3991
7299,87,-462,-3915
7320,31,-477,-3995
7339,61,-500,-4027
7359,6,-444,-3894
7379,62,-464,-4044
7399,42,-458,-3943
7419,21,-453,-4034
7440,60,-468,-3948
7460,28,-458,-3915
7479,31,-472,-4090
7499,27,-453,-3856
7519,54,-477,-4036
7539,35,-493,-4004
7559,39,-460,-3901
7579,38,-477,-4041
7600,27,-447,-3934
7620,48,-455,-3958
7639,40,-453,-4027
7659,23,-451,-3931
7679,65,-474,-4020
7700,19,-447,-3988
7719,40,-453,-3952
7739,32,-467,-4010
7759,37,-461,-3953
7779,44,-453,-3976
7799,7,-465,-4075
7820,31,-448,-3966
7839,20,-470,-3996
7859,16,-446,-3972
7879,12,-448,-4005
7899,64,-446,-3987
7919,31,-454,-3984
7939,47,-430,-3949
7960,-1,-385,-3923
7979,124,-497,-3903
7999,71,-444,-3968
8019,3,-498,-3976
8039,20,-435,-3535
8059,9,-484,-3891
8079,8,-482,-3994
8100,24,-472,-3899
8119,-4,-463,-4173
8139,47,-443,-3962
8160,42,-455,-4015
8179,53,-453,-3989
8199,30,-450,-3945
8219,32,-486,-4029
8239,19,-465,-3966
8259,14,-468,-3975
8279,41,-461,-4004
8299,55,-448,-3918
8319,42,-467,-4030
8340,15,-468,-3980
8359,33,-456,-3972
8379,32,-469,-4012
8399,28,-453,-3946
8419,45,-454,-3990
8439,43,-467,-4008
8460,36,-465,-3987
8479,19,-470,-3994
8499,27,-467,-3989
8520,31,-465,-3969
8539,28,-469,-3974
8559,29,-457,-4039
8579,51,-461,-3936
8599,87,-464,-3871
8619,46,-474,-3943
8641,52,-455,-4042
8659,41,-467,-3836
8679,41,-471,-3921
8699,54,-451,-4175
8719,28,-450,-3865
8739,43,-472,-3935
8759,47,-462,-4007
8779,48,-465,-3899
8799,27,-471,-4040
8819,45,-449,-3980
8840,46,-471,-3954
8859,47,-482,-4057
8879,36,-446,-3942
8900,35,-474,-4038
8919,38,-470,-3975
8939,40,-448,-3976
8960,51,-471,-4048
8979,48,-466,-3954
8999,52,-465,-4004
9019,33,-464,-3991
9039,45,-457,-3923
9059,33,-454,-3998
9079,45,-449,-3978
9100,42,-461,-3961
9119,36,-465,-4003
9139,43,-463,-3963
9160,47,-392,-3996
9179,-17,-464,-3938
9200,19,-498,-3908
9219,33,-461,-4066
9239,52,-441,-4043
9260,29,-497,-3972
9279,20,-460,-4054
9299,31,-468,-3916
9319,14,-451,-3952
9339,42,-443,-3936
9360,32,-462,-3926
9379,5,-472,-3968
9400,29,-466,-3991
9419,34,-480,-4068
9439,21,-456,-3969
9459,31,-460,-4003
9480,32,-447,-4022
9500,40,-457,-3957
9519,28,-463,-4048
9540,28,-471,-3979
9560,45,-465,-4014
9579,22,-483,-4012
9599,42,-451,-3936
9619,27,-470,-4016
9639,16,-460,-3935
9660,27,-464,-3952
9679,22,-464,-3987
9700,18,-454,-3909
9720,37,-477,-3893
9739,51,-496,-4059
9759,34,-470,-3894
9779,13,-483,-4070
9800,50,-449,-3867
9819,35,-441,-4037
9841,50,-462,-4001
9859,61,-447,-3923
9879,44,-483,-4083
9899,33,-445,-3999
9919,30,-452,-3948
9939,44,-476,-4078
9959,36,-450,-3970
9979,46,-473,-4040
9999,42,-449,-3938
10020,34,-464,-4071
10039,43,-456,-3989
10059,36,-460,-3970
10079,29,-471,-4025
10099,30,-456,-3927
10119,52,-456,-3997
10139,44,-478,-4000
10159,28,-467,-3951
10179,47,-460,-3965
10199,24,-469,-3953
10219,42,-475,-3966
10239,-1,-422,-4150
10259,64,-443,-3937
10279,67,-426,-3803
10299,-13,-457,-3971
10319,13,-481,-4202
10339,26,-444,-3817
10360,31,-457,-4077
10379,39,-466,-4079
10399,14,-406,-3956
10419,33,-471,-4022
10439,-3,-454,-4020
10459,-8,-432,-3894
10479,26,-482,-4096
10499,-6,-463,-3929
10519,54,-458,-4067
10539,17,-461,-3949
10560,33,-470,-4036
10579,14,-469,-4017
10600,9,-463,-3968
10619,26,-475,-4041
10639,3,-458,-3939
10659,36,-458,-4001
10679,18,-479,-4016
10699,25,-465,-3938
10719,23,-467,-3969
10741,14,-455,-3972
10759,10,-394,-3848
10779,26,-463,-3915
10799,39,-432,-3611
10819,111,-456,-4244
10839,63,-422,-3978
10860,-5,-387,-3784
10879,55,-472,-4115
10899,-3,-422,-3698
10920,73,-444,-4056
10939,50,-457,-4049
10959,6,-438,-3904
10979,38,-484,-4115
10999,66,-460,-3978
11019,19,-457,-4030
11040,60,-459,-4049
11060,25,-456,-3948
11079,16,-466,-4064
11099,30,-460,-3906
11119,31,-468,-3987
11139,44,-484,-4061
11159,41,-460,-3906
11179,65,-459,-3971
11200,27,-466,-3984
11220,50,-473,-3929
11239,42,-475,-3986
11260,34,-471,-4004
11279,42,-446,-3942
11299,166,-466,-3986
11320,110,-481,-4476
11340,-21,-368,-3509
11360,-25,-491,-3912
11379,95,-469,-4284
11399,43,-477,-3647
11419,40,-513,-4157
11439,102,-497,-4184
11459,-26,-435,-3712
11479,49,-472,-4087
11499,8,-444,-4036
11519,44,-468,-3842
11539,12,-472,-3886
11559,45,-455,-4169
11579,45,-459,-3805
11599,45,-479,-4035
11619,41,-479,-3987
11639,33,-478,-3974
11659,41,-443,-3957
11679,16,-474,-3947
11699,56,-474,-3983
11719,33,-458,-3840
11739,34,-471,-4003
11761,32,-476,-4089
11779,22,-457,-3930
11800,38,-471,-4076
11819,981,-225,-862
11839,1081,-16,-6575
11859,292,920,-1265
11879,-271,-477,-5334
11899,-218,-358,-3707
11919,154,-454,-3393
11940,-144,-420,-3564
11960,61,-573,-4481
11979,-32,-337,-3539
11999,82,-483,-4018
12019,-237,-437,-3928
12039,86,-497,-4138
12060,51,-454,-3760
12079,35,-480,-4017
12099,36,-493,-3933
12120,29,-475,-3882
12139,49,-465,-3858
12159,12,-510,-4124
12179,70,-448,-3819
12199,39,-481,-3963
12219,66,-492,-4101
12239,70,-438,-3857
12260,11,-471,-4008
12279,47,-480,-4060
12299,45,-456,-3989
12319,35,-472,-4030
12339,47,-484,-4181
12359,52,-423,-3564
12379,77,-522,-4261
12400,21,-472,-4016
12420,25,-459,-3746
12439,57,-487,-4124
12459,66,-472,-3690
12479,9,-454,-3817
12499,33,-525,-4226
12519,35,-437,-3907
12539,45,-461,-4051
12559,40,-469,-4094
12579,30,-468,-3892
12599,30,-462,-4031
12619,59,-467,-3988
12639,50,-464,-3945
12659,32,-483,-4034
12679,17,-476,-3948
12700,32,-469,-3998
12719,23,-468,-3971
12739,45,-453,-3977
12759,27,-484,-4086
12779,37,-454,-3926
12800,31,-471,-3988
12819,39,-474,-4028
12839,34,-462,-3908
12859,12,-483,-4051
12879,50,-469,-3977
12900,33,-465,-3951
12919,21,-489,-4060
12939,53,-577,-3907
12960,-29,-553,-3962
12979,75,-533,-4196
12999,-99,-420,-3221
13019,103,-372,-4384
13039,-55,-467,-3928
13059,53,-457,-3476
13080,-76,-540,-4321
13100,-8,-438,-3627
13119,65,-460,-3909
13140,10,-493,-4232
13160,81,-444,-3713
13179,27,-515,-4080
13199,17,-469,-3848
13219,97,-437,-3812
13239,-10,-474,-4080
13260,46,-460,-3904
13279,12,-463,-3972
13299,48,-488,-4109
13319,22,-456,-3951
13339,27,-478,-3984
13359,50,-492,-3998
13379,10,-456,-3928
13399,85,-471,-4016
13419,15,-484,-4062
13440,52,-463,-3894
13460,36,-481,-4014
13479,18,-478,-4016
13499,35,-433,-3811
13519,80,-486,-4134
13540,15,-486,-4161
13559,-20,-411,-3636
13579,53,-473,-4193
13600,-39,-426,-3880
13620,62,-457,-3886
13639,6,-495,-4308
13659,67,-457,-3848
13679,25,-429,-3957
13699,-10,-498,-4064
13719,25,-431,-3877
13739,11,-474,-4007
13759,28,-493,-4074
13779,78,-462,-3851
13799,21,-473,-4004
13819,35,-481,-3993
13840,8,-456,-3920
13859,55,-471,-3981
13879,8,-470,-4026
13899,25,-457,-3938
13919,50,-463,-3988
13939,22,-472,-4020
13959,34,-471,-3956
13979,23,-467,-3956
13999,24,-479,-4018
14019,34,-458,-3980
14039,62,-508,-3954
14060,61,-415,-4144
14079,79,-462,-4007
14099,65,-476,-3917
14119,-29,-477,-3973
14139,54,-490,-3955
14160,42,-463,-3765
14179,32,-474,-4021
14199,41,-437,-3936
14219,28,-456,-3843
14239,35,-478,-4098
14259,43,-469,-3828
14279,31,-485,-4072
14299,63,-471,-4108
14319,71,-456,-3888
14340,36,-485,-4032
14360,37,-482,-3946
14379,37,-468,-3898
14399,36,-478,-4041
14419,29,-461,-3922
14440,41,-464,-3964
14460,35,-485,-4013
14479,27,-463,-3939
14499,30,-468,-4013
14520,35,-461,-4036
14539,29,-469,-3951
14560,44,-474,-4017
14579,57,-458,-3964
14599,27,-471,-3997
14619,42,-456,-3986
14640,70,-507,-4062
14660,30,-458,-3727
14679,46,-441,-4010
14700,3,-494,-3909
14719,50,-465,-3984
14739,42,-473,-4055
14759,12,-448,-3892
14779,9,-460,-4044
14800,28,-477,-4055
14847,26,-476,-4081
14847,26,-476,-4081
14859,12,-464,-3928
14879,25,-470,-3946
14899,15,-480,-4013
14919,8,-470,-3952
14939,1,-473,-4012
14960,34,-467,-3972
14979,32,-484,-3971
14999,26,-474,-3997
15019,30,-482,-3979
15039,22,-470,-4020
15059,26,-482,-3967
15079,41,-467,-3987
15099,38,-476,-3979
15119,37,-468,-3969
15139,29,-478,-3988
15159,36,-462,-3964
15179,27,-484,-3994
15199,1,-498,-4096
15219,111,-361,-3988
15239,74,-492,-4251
15259,42,-478,-3832
15279,42,-464,-3864
15300,26,-452,-4011
15319,39,-505,-3877
15339,14,-474,-4044
15360,45,-470,-3953
15379,32,-473,-3871
15399,72,-493,-4170
15419,42,-440,-3855
15439,43,-476,-3993
15460,48,-489,-3940
15479,81,-460,-3881
15499,17,-495,-4028
15519,57,-485,-3879
15540,51,-479,-3958
15560,37,-479,-4044
15579,37,-454,-3896
15600,20,-476,-4043
15619,56,-484,-4076
15639,-8,-470,-4263
15660,5,-523,-4184
15679,49,-534,-3574
15699,42,-440,-4030
15722,-3,-493,-4005
15739,47,-471,-3869
15759,23,-478,-3943
15779,42,-475,-3946
15799,32,-467,-4020
15819,26,-483,-4057
15840,21,-467,-4048
15860,34,-466,-3995
15879,22,-471,-3999
15899,44,-465,-3903
15919,23,-483,-4058
15939,26,-475,-3888
15959,38,-454,-3935
15979,24,-476,-4018
15999,45,-458,-3909
16020,38,-472,-4019
16039,28,-462,-4021
16059,31,-469,-3962
16079,30,-479,-4017
16099,42,-472,-3955
16119,17,-460,-3964
16139,40,-471,-3979
16160,28,-473,-3991
16179,30,-468,-3960
16199,21,-479,-4002
16219,35,-463,-3945
16239,32,-474,-4003
16259,41,-485,-3962
16279,45,-462,-3992
16299,26,-469,-3997
16319,29,-473,-3959
16339,23,-468,-4004
16360,31,-467,-3970
16379,34,-461,-3983
16399,44,-456,-4002
16419,28,-468,-3967
16440,33,-474,-3983
16460,44,-460,-4002
16480,43,-493,-3669
17200,29,-518,-3956
17200,28,-483,-4205
17201,28,-483,-4205
17201,28,-483,-4205
17201,54,-456,-4381
17202,54,-456,-4381
17207,14,-524,-4005
17207,14,-524,-4005
17207,42,-531,-4118
17208,42,-531,-4118
17208,42,-531,-4118
17208,37,-506,-4238
17209,37,-506,-4238
17209,37,-506,-4238
17209,79,-482,-4301
17210,79,-482,-4301
17210,79,-482,-4301
17210,79,-482,-4266
17211,62,-482,-4266
17211,62,-482,-4266
17211,62,-482,-4153
17212,51,-466,-4153
17212,51,-466,-4153
17212,51,-465,-4051
17213,47,-465,-4051
17217,43,-520,-3996
17218,80,-530,-3993
17218,80,-530,-3993
17218,80,-530,-3993
17218,80,-496,-3998
17219,56,-496,-3998
17219,56,-496,-3998
17219,56,-496,-3972
17220,70,-439,-3972
17220,70,-439,-3972
17220,70,-439,-3972
17221,49,-406,-3923
17239,52,-440,-3917
17259,80,-477,-4339
17279,78,-411,-3968
17299,27,-470,-3987
17319,37,-490,-4055
17339,53,-485,-3737
17359,44,-488,-4106
17379,26,-483,-3987
17400,57,-445,-3889
17420,45,-470,-4081
17439,50,-468,-3956
17459,45,-465,-3976
17479,28,-473,-4019
17499,25,-467,-3966
17520,34,-473,-3999
17539,39,-469,-3946
17559,25,-471,-4029
17580,51,-455,-3994
17599,38,-456,-3945
17619,40,-459,-4086
17639,42,-430,-3981
17659,92,-438,-4688
17679,-42,-540,-3677
17700,170,-448,-3993
17720,246,-553,-4189
17739,38,-564,-4328
17761,14,-515,-3939
17779,53,-479,-3614
17799,7,-489,-4379
17820,5,-463,-3921
17839,3,-401,-3607
17859,-14,-501,-4085
17879,36,-476,-3782
17899,60,-413,-4016
17919,62,-517,-4293
17939,-5,-410,-3868
17959,14,-432,-3938
17979,34,-511,-4136
17999,12,-437,-3918
18020,47,-456,-4004
18039,-4,-469,-3951
18060,24,-462,-3968
18079,53,-474,-4007
18099,42,-441,-3997
18119,40,-472,-4064
18139,25,-450,-3926
18159,46,-386,-4005
18179,104,-419,-3974
18199,-148,-370,-3876
18220,-8,-513,-4291
18239,76,-463,-3935
18259,53,-457,-3813
18279,13,-495,-3995
18299,48,-483,-4133
18319,91,-452,-3592
18339,-10,-485,-4141
18359,81,-509,-4098
18379,55,-440,-3751
18399,41,-465,-4073
18419,19,-486,-4116
18439,6,-423,-3767
18459,6,-463,-4130
18479,40,-459,-3976
18499,40,-452,-3964
18519,24,-470,-3924
18539,43,-468,-4008
18559,21,-476,-4025
18579,49,-461,-3863
18600,45,-484,-4047
18620,46,-466,-3997
18639,14,-466,-4015
18659,6,-478,-3998
18679,43,-477,-4021
18699,3,-602,-3639
18719,-42,-472,-3743
18739,84,-577,-4281
18759,-11,-623,-3998
18780,66,-449,-4073
18799,-44,-303,-3450
18819,10,-436,-4244
18839,-81,-467,-4004
18859,5,-417,-3424
18879,78,-537,-4272
18900,20,-493,-4324
18920,122,-392,-3554
18939,10,-522,-4493
18959,26,-466,-3798
18979,125,-464,-3888
18999,9,-501,-4349
19020,55,-440,-3828
19050,-4,-463,-4001
19059,34,-483,-4131
19080,13,-477,-3903
19099,34,-448,-3954
19119,58,-483,-4110
19139,4,-437,-3947
19159,69,-470,-3967
19179,23,-477,-4079
19200,37,-453,-3884
19220,44,-495,-4054
19239,-45,-409,-3502
19260,53,-351,-4027
19279,117,-548,-3624
19299,-13,-663,-4238
19320,165,-495,-4606
19339,133,-382,-3918
19359,51,-460,-4046
19379,48,-538,-4176
19399,39,-391,-3757
19420,65,-478,-4309
19439,32,-478,-3978
19459,54,-474,-3948
19479,49,-455,-3789
19499,31,-482,-4045
19520,56,-469,-4005
19539,95,-453,-3912
19559,56,-462,-4071
19579,47,-475,-4098
19599,45,-445,-3877
19620,55,-483,-4079
19639,55,-484,-4072
19659,79,-436,-3890
19679,37,-472,-4046
19699,52,-460,-3931
19720,42,-458,-3963
19739,54,-494,-4062
19759,54,-465,-3996
19779,40,-462,-4064
19800,546,-205,-3851
19820,-114,-564,-4294
19839,-15,-422,-3733
19859,20,-435,-4913
19879,17,-362,-3388
19899,45,-404,-3887
19920,14,-467,-4191
19939,65,-431,-3876
19959,66,-414,-4206
19980,29,-484,-4082
19999,26,-452,-3940
20019,43,-436,-3892
20039,65,-440,-3999
20059,49,-463,-4003
20079,15,-460,-3859
20100,19,-465,-3945
20119,41,-473,-4163
20139,62,-448,-3935
20160,24,-439,-3917
20180,47,-454,-4093
20199,57,-442,-3863
20220,36,-459,-4002
20239,56,-472,-4106
20259,43,-438,-3858
20279,39,-463,-4122
20299,39,-462,-4056
20320,35,-534,-3138
20339,91,-580,-4134
20359,143,-516,-4407
20379,101,-448,-3916
20400,-1,-433,-3677
20419,-96,-253,-3654
20439,-6,-466,-4164
20460,119,-448,-4121
20480,102,-440,-4100
20499,65,-498,-4187
20519,-3,-418,-3775
20539,27,-461,-3959
20559,48,-487,-3987
20579,51,-431,-3794
20599,20,-483,-4079
20619,42,-466,-3973
20639,53,-455,-3984
20659,107,-442,-4141
20679,-226,-388,-3247
20699,58,-471,-4017
20719,96,-463,-4000
20739,26,-439,-3929
20759,53,-431,-4152
20780,54,-429,-4052
20799,40,-451,-3937
20820,36,-457,-4020
20839,52,-464,-3919
20859,80,-378,-3895
20879,77,-438,-4073
20899,82,-458,-4202
20920,0,-436,-3973
20940,40,-426,-4010
20959,110,-488,-4072
20979,98,-419,-4195
21000,56,-503,-4203
21019,11,-440,-3871
21039,42,-483,-4000
21059,3,-465,-3935
21080,-15,-402,-3784
21099,60,-483,-4135
21120,22,-456,-3888
21139,36,-421,-4107
21159,22,-443,-4079
21180,16,-458,-3855
21199,48,-466,-4182
21220,25,-445,-3916
21239,29,-456,-4011
21259,23,-475,-4043
21279,30,-455,-3852
21300,47,-471,-4025
21320,11,-454,-3922
21339,40,-459,-3940
21359,34,-458,-4033
21380,20,-437,-3944
21399,39,-458,-3961
21420,-1,-485,-4035
21439,13,-452,-3968
21459,19,-478,-3988
21480,35,-439,-3810
21499,62,-475,-4180
21520,-8,-428,-3773
21539,46,-448,-4105
21559,8,-475,-3954
21579,14,-428,-3843
21601,65,-477,-4150
21620,46,-456,-3971
21639,50,-441,-3903
21660,30,-487,-4130
21680,0,-449,-3867
21699,57,-484,-4194
21720,22,-440,-3894
21739,30,-468,-4086
21759,53,-446,-3975
21779,36,-454,-3949
21799,48,-459,-4038
21820,14,-455,-3950
21839,44,-463,-3989
21859,39,-463,-3989
21879,40,-453,-3985
21899,37,-449,-3945
21920,21,-468,-4018
21939,38,-458,-3925
21959,28,-460,-3983
21980,40,-454,-3972
21999,32,-442,-3884
22019,41,-434,-4110
22039,43,-432,-4263
22059,54,-430,-4009
22079,52,-476,-3969
22099,7,-476,-4002
22120,7,-421,-3878
22139,43,-461,-4058
22159,23,-448,-3900
22179,53,-473,-4001
22200,20,-463,-4009
22220,19,-454,-3885
22239,26,-467,-4064
22259,11,-446,-3972
22279,41,-459,-4022
22299,29,-463,-4046
22319,14,-443,-3930
22339,46,-466,-4032
22359,26,-462,-3976
22380,42,-458,-3991
22399,44,-463,-4010
22420,52,-451,-3959
22439,30,-455,-3976
22459,33,-451,-3985
22479,50,-467,-3950
22501,21,-453,-3978
22520,48,-465,-3976
22539,45,-441,-3952
22560,15,-451,-3896
22580,52,-459,-4008
22599,47,-512,-4023
22620,50,-445,-3995
22639,39,-459,-4035
22659,-1,-466,-3938
22679,35,-449,-3916
22699,57,-495,-4015
22719,45,-468,-3968
22763,45,-459,-3920
22763,45,-481,-4103
22779,16,-434,-3957
22800,84,-451,-3947
22820,37,-479,-4085
22839,41,-447,-3907
22860,52,-462,-4076
22879,45,-474,-4038
22899,23,-459,-3896
22919,45,-466,-4101
22939,45,-449,-3945
22959,56,-451,-3967
22979,43,-472,-4046
22999,49,-435,-3910
23020,43,-464,-4040
23039,40,-462,-3969
23059,52,-440,-3951
23079,60,-458,-4013
23099,45,-464,-3943
23120,42,-468,-3996
23139,53,-457,-3941
23159,18,-461,-4053
