x,y,z
0.1,-0.1,10.3
0.1,-0.0823529411764706,9.729411764705883
0.06250000000000001,0.0,9.475
0.05882352941176467,-0.05882352941176467,9.83529411764706
0.1,-0.1,10.081249999999999
0.1,-0.1,9.7
0.08125000000000007,-0.1,9.71875
0.0,-0.1,9.882352941176471
0.0,-0.1,10.058823529411764
0.0,-0.1,9.9375
0.0,-0.1,9.7
0.0,-0.1,9.9
0.0,-0.1,9.9375
0.0,-0.041176470588235294,9.941176470588236
0.0,0.0,9.81875
0.1,-0.1,9.7
0.0,-0.1,9.9
0.0,-0.1,9.858823529411765
0.0,-0.044444444444444446,9.744444444444444
0.0,-0.08,9.780000000000001
0.0,-0.1,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,-0.05882352941176471,9.858823529411765
0.0,-0.1,9.9
0.0,0.0,9.9
0.0,-0.1,9.81764705882353
0.0,-0.0625,9.9
0.0,-0.058823529411765094,9.9
0.0,-0.023529411764705882,9.9
0.0,0.0,9.9
0.0,-0.1,9.9
0.0,-0.0625,9.9
0.0,0.0,9.9
0.0,0.0,9.818750000000001
0.0,-6.530723674265621e-16,9.8
0.0,-0.1,9.88125
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,0.0,9.9
0.0,0.0,9.8
0.0,-0.041176470588235294,9.8
0.0,-0.041176470588235294,9.858823529411765
0.0,0.0,9.818750000000001
0.0,0.0,9.894444444444446
0.0,0.0,9.9
0.0,-0.041176470588235564,9.9
0.0,-0.041176470588235294,9.841176470588236
0.0,0.0,9.8
0.0,0.0,9.9
0.0,0.0,10.1
0.04117647058823568,-0.04117647058823568,9.976470588235292
0.04117647058823491,-0.04117647058823491,9.8
0.0812500000000007,0.0,9.881250000000001
0.0,0.0,10.0
0.0,0.0,9.837500000000002
0.0,0.0,10.0
0.0,0.0,9.941176470588236
0.0,0.0,9.818750000000001
0.0,0.0,9.8
0.08235294117647113,-0.017647058823528874,9.81764705882353
0.0,-0.0625,9.8625
0.0,0.0,9.8
0.0,-0.07647058823529428,9.876470588235295
0.0,-0.1,9.9
0.0,-0.08124999999999931,9.9
0.0,0.0,9.9
0.0,0.0,9.9
0.0,-0.07647058823529528,9.9
0.0,-0.1,9.899999999999999
0.0,-0.1,9.8
0.0,-0.1,9.841176470588236
0.0,-0.1,9.9
0.0,-0.1,9.818750000000001
0.0,-0.1,9.9
0.0,-0.018750000000000693,9.88125
0.0,-0.1,9.8
0.0,-0.1,9.858823529411765
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.882352941176471
0.0,-0.1,9.837500000000002
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.005882352941177088,9.9
0.0,-0.1,9.882352941176471
0.0,-0.1,9.8
0.0,-0.1,9.858823529411765
0.0,-0.01874999999999931,9.9
0.0,0.0,9.8
0.0,-0.1,9.8
0.0,-0.1,9.841176470588236
0.0,-0.04117647058823491,9.841176470588236
0.0,-0.0812500000000007,9.8
0.0,-0.1,9.799999999999999
0.0,-0.1,9.73333333333333
0.0,-0.1,9.9
0.0,-0.1,9.782352941176471
0.0,-0.1,9.78125
0.0,0.0,9.8
0.018750000000000693,-0.1,9.78125
0.017647058823527573,-0.05882352941176379,9.823529411764708
-0.04117647058823515,-0.05882352941176486,10.0
0.0,-0.1,10.0
0.0,-0.1,9.9
-0.018750000000000693,-0.1,9.918750000000001
-0.1,-0.1,10.0
0.01764705882353279,-0.1,9.705882352941169
0.01874999999999792,-0.1,9.662500000000003
0.0,-0.1,10.1
-0.007142857142859409,-0.1,9.69285714285714
-0.1,-0.1,9.847058823529418
-0.1,-0.1,10.2
-0.01874999999999792,-0.1,9.956249999999994
-2.6122894697061972e-15,-0.1,9.800000000000002
-0.08235294117647243,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.841176470588238
0.0,-0.1,9.962499999999999
0.0,-0.1,9.905555555555555
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.8
0.0,-0.1,9.890909090909092
0.0,-0.1,9.92352941176471
0.0,-0.1,9.923529411764706
0.07647058823529397,-0.1,9.8
0.0,-0.1,10.0
0.0,-0.1,9.973333333333331
0.041176470588236216,-0.1,9.8
-0.01111111111111221,-0.1,10.022222222222224
-0.019999999999998228,-0.1,9.79999999999999
0.0,-0.1,9.794444444444446
-0.017647058823530182,-0.1,9.835294117647061
-0.06470588235293964,-0.1,9.96470588235294
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.899999999999999
0.0,-0.1,9.781250000000002
0.0,-0.1,9.777777777777775
0.0,-0.1,9.9
0.0,-0.1,9.825000000000001
0.0,-0.1,9.8
0.0,-0.1,9.9
0.03749999999999861,-0.1,9.750000000000005
0.04117647058823622,-0.1,9.676470588235292
0.0,-0.023529411764706035,9.723529411764705
0.0,-0.08888888888888999,9.96666666666667
-0.018750000000000693,-0.08124999999999931,9.962499999999999
-0.05882352941176379,-0.041176470588236216,9.8
0.0,-0.1,9.8
0.0,-0.1,9.88125
0.0,-0.1,9.8
0.0,-0.1,9.9
-0.041176470588236216,-0.1,9.9
-0.04117647058823361,-0.1,9.841176470588234
0.0,-0.1,9.881250000000003
0.0,-0.1,9.9
0.018750000000000693,-0.018750000000000693,9.7625
0.05882352941176379,-0.1,9.764705882352944
0.0,-0.1,10.0
0.08125000000000208,-0.01874999999999792,9.756249999999993
0.0,0.0,9.999999999999995
0.018750000000000693,-0.018750000000000693,9.8
0.0588235294117664,-0.0588235294117664,9.841176470588234
0.0,0.0,9.841176470588238
0.0,0.0,9.8
0.0,0.0,9.9
0.0,-0.08124999999999931,9.88125
0.0,0.0,9.8
0.0,-0.05882352941176378,9.917647058823528
0.0,-0.1,9.918750000000001
0.0,0.0,9.9
0.0,0.0,9.98125
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.88125
0.0,0.0,9.841176470588238
0.0,0.0,9.958823529411767
0.0,0.0,9.918749999999998
0.0,0.0,9.8
0.0,0.0,10.0
0.0,0.0,9.962499999999999
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.8
0.0,0.0,9.816666666666668
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.818750000000001
0.0,0.0,9.81764705882353
0.0,0.0,9.817647058823528
0.0,0.0,9.9
0.0,0.0,9.8
0.0,0.0,9.818750000000001
0.0,0.0,9.9
0.0,0.0,9.841176470588232
0.0,0.0,9.71875
0.0,0.0,9.7
0.0,0.0,9.818750000000001
0.0,0.0,9.858823529411769
-0.05882352941176532,0.0,9.858823529411765
-0.1,0.0,9.9
0.0,0.0,9.8
-0.018750000000000693,0.0,9.818750000000001
-0.05882352941176225,0.0,9.858823529411763
-0.05882352941176225,0.0,9.858823529411763
-0.018750000000000697,0.0,9.818750000000001
0.0,0.0,9.8
0.0,0.0,9.9
0.0,0.0,9.858823529411765
0.0,0.0,9.858823529411769
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.8
0.0,0.0,9.823076923076925
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.9
0.05882352941176532,0.0,9.9
0.018750000000000697,0.0,9.98125
0.0,0.0,10.0
0.0,0.0,9.818750000000001
0.0,0.0,9.941176470588237
0.0,0.0,9.937500000000002
0.0,0.0,9.81764705882353
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.9
0.0,0.0,9.837499999999997
0.0,0.0,9.877777777777776
0.0,0.0,9.9
0.0,0.0,9.8
0.0,0.0,9.8
0.05625000000000208,0.0,9.8
0.018749999999995146,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,-0.1,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.8
0.0,0.0,9.9
0.0,-0.018750000000000693,9.88125
0.0,-0.1,9.8
0.0,-0.1,9.850000000000001
0.0,-0.018749999999995146,9.818749999999996
0.0,0.0,9.8
0.0,-0.018750000000000693,9.9
0.0,-0.1,9.858823529411765
0.0,-0.03749999999999584,9.862500000000004
0.0,0.0,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.058823529411767474,9.9
0.0,-0.05882352941176532,9.9
0.0,-0.023529411764708033,9.9
0.0,0.0,9.9
0.0,-0.1,9.9
0.0,-0.05882352941176225,9.9
0.0,0.0,9.9
0.0,-0.08124999999999931,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.858823529411765
0.0,-0.1,9.85555555555556
0.0,-0.1,9.82
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.858823529411765
0.0,-0.1,9.9
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.837500000000002
0.0,-0.1,9.844444444444443
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.876470588235296
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.05882352941176532,9.841176470588236
0.0,-0.058823529411767474,9.841176470588232
0.0,-0.1,9.88125
0.0,-0.1,9.899999999999995
0.0,-0.1,9.823529411764708
0.0,-0.1,9.9
0.0,-0.1,9.9
0.07777777777777505,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.04117647058823776,-0.1,9.9
0.1,-0.1,9.9
0.023529411764704036,-0.1,9.9
0.0,-0.1,9.9
0.1,-0.1,9.9
0.05882352941176532,-0.1,9.9
0.06250000000000416,-0.1,9.9
0.017647058823529724,-0.1,9.9
0.0,-0.1,9.9
0.1,-0.1,9.8
0.05882352941176225,-0.1,9.841176470588238
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.09999999999999479,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.08124999999999931,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.87777777777778
0.0,-0.1,9.8
0.1,-0.1,9.8
0.05882352941176532,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.9
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.841176470588236
0.0,-0.1,9.9
0.0,-0.1,9.818750000000001
0.0,-0.1,9.9
0.0,-0.1,9.88125
0.0,-0.1,9.8
0.0,-0.1,9.8
0.0,-0.1,9.88235294117647
0.0,-0.1,9.9
0.0,-0.1,9.8
0.0,-0.1,9.841176470588238
0.0,-0.1,9.841176470588238
0.0,-0.1,9.88125
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.08124999999999931,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.994117647058822
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.1,9.9
0.0,-0.07777777777778107,9.877777777777782
0.0,0.0,9.8
0.06249999999999861,0.0,9.8
0.1,0.0,9.8
0.0,0.0,10.0
0.0,0.0,9.976470588235285
