timestamp_ms,accel_x,accel_y,accel_z
5497,-92,-77,-4023
5517,-80,-68,-4006
5537,-98,-61,-3999
5557,-111,-80,-4020
5577,-69,-75,-4002
5597,-72,-92,-3994
5617,-72,-94,-4019
5637,-82,-92,-4030
5657,-86,-74,-4033
5677,-102,-64,-4045
5697,-103,-59,-4009
5717,-69,-58,-3984
5738,-83,-82,-3977
5757,-80,-92,-4013
5777,-83,-89,-4031
5798,-83,-79,-4032
5817,-85,-72,-4017
5837,-67,-58,-3997
5857,-93,-65,-3994
5877,-91,-76,-3996
5897,-106,-84,-4008
5917,-98,-83,-4023
5937,-83,-85,-4012
5957,-71,-85,-4014
5977,-67,-68,-4026
5997,-88,-74,-4031
6017,-104,-59,-4015
6037,-113,-60,-3995
6057,-90,-81,-3995
6077,-88,-82,-3985
6097,-58,-81,-4005
6117,-64,-86,-4011
6137,-86,-77,-4038
6157,-89,-57,-4046
6177,-89,-63,-4020
6197,-95,-79,-3990
6218,-82,-73,-3985
6237,-73,-78,-3995
6257,-89,-81,-4020
6278,-77,-84,-4033
6297,-72,-63,-4037
6317,-82,-66,-4027
6337,-96,-76,-3999
6357,-79,-65,-3993
6377,-106,-75,-3996
6397,-107,-89,-3999
6417,-84,-88,-3994
6437,-69,-84,-4008
6457,-57,-85,-4017
6477,-65,-66,-4020
6497,-71,-47,-4026
6517,-101,-71,-4015
6537,-97,-79,-3999
6557,-96,-72,-3979
6577,-74,-103,-3986
6597,-79,-82,-4014
6617,-54,-61,-4037
6637,-78,-58,-4048
6657,-92,-75,-4030
6677,-86,-76,-4006
6698,-100,-72,-3990
6717,-95,-89,-3987
6737,-93,-79,-4005
6758,-84,-77,-4010
6777,-62,-74,-4013
6797,-72,-61,-4015
6817,-62,-77,-4017
6837,-86,-73,-4004
6857,-106,-79,-4024
6877,-87,-71,-3997
6897,-92,-89,-4002
6917,-73,-85,-3987
6937,-75,-73,-3985
6957,-65,-77,-4017
6977,-81,-60,-4027
6997,-91,-74,-4027
7017,-88,-62,-4015
7037,-95,-85,-3998
7057,-84,-93,-3983
7077,-89,-78,-3992
7097,-80,-74,-4020
7117,-86,-72,-4049
7137,-75,-67,-4030
7157,-69,-71,-4006
7178,-75,-65,-3996
7197,-96,-86,-3996
7217,-98,-91,-4007
7238,-93,-80,-4009
7257,-92,-79,-4025
7277,-56,-63,-4009
7297,-78,-79,-4012
7317,-82,-78,-4002
7337,-85,-82,-4011
7357,-109,-73,-4013
7377,-86,-79,-4016
7397,-90,-78,-4001
7417,-66,-69,-3995
7437,-86,-75,-4001
7457,-92,-64,-4016
7477,-84,-75,-4015
7497,-93,-70,-4020
7517,-90,-77,-4008
7537,-72,-83,-3993
7557,-82,-73,-3996
7577,-85,-69,-4000
7597,-102,-71,-4027
7617,-86,-71,-4017
7637,-81,-79,-4002
7658,-74,-87,-4001
7677,-68,-77,-4002
7697,-76,-89,-4013
7718,-102,-80,-4025
7737,-98,-68,-4018
7757,-87,-59,-4002
7777,-79,-60,-3997
7797,-51,-75,-3995
7817,-90,-89,-4006
7837,-96,-90,-4011
7857,-101,-82,-4024
7877,-96,-76,-4008
7897,-91,-60,-4003
7918,-88,-74,-4002
7938,-83,-63,-3989
7957,-88,-69,-4018
7978,-82,-75,-4023
8665,-92,-75,-4024
8666,-92,-75,-4024
8666,-92,-73,-4023
8666,-78,-73,-4023
8666,-78,-73,-4023
8667,-78,-73,-4023
8667,-77,-75,-4024
8667,-77,-75,-4024
8668,-77,-75,-4024
8668,-87,-81,-4006
8668,-87,-81,-4006
8669,-87,-81,-4006
8669,-87,-80,-4024
8669,-87,-80,-4024
8672,-66,-79,-3999
8672,-66,-79,-3999
8673,-66,-79,-3999
8673,-81,-82,-3991
8673,-81,-82,-3991
8674,-81,-82,-3991
8674,-90,-79,-3995
8674,-90,-79,-3995
8675,-90,-79,-3995
8675,-86,-73,-4002
8676,-86,-73,-4002
8676,-86,-73,-4002
8678,-79,-80,-4016
8678,-78,-87,-4016
8679,-78,-87,-4016
8679,-87,-80,-4027
8680,-87,-80,-4027
8680,-87,-80,-4027
8680,-85,-83,-4026
8681,-85,-83,-4026
8681,-85,-83,-4026
8697,-86,-72,-4029
8717,-82,-65,-4024
8738,-99,-65,-4018
8757,-84,-78,-3998
8777,-84,-79,-3990
8798,-90,-75,-4006
8817,-89,-77,-4001
8837,-97,-81,-4035
8857,-72,-68,-4023
8877,-90,-84,-4007
8897,-90,-69,-4000
8917,-87,-73,-3995
8937,-117,-74,-4014
8957,-111,-71,-4023
8977,-74,-70,-4007
8997,-75,-86,-4012
9017,-82,-77,-3988
9037,-94,-71,-4017
9057,-92,-75,-4019
9077,-98,-69,-4031
9097,-95,-70,-4020
9117,-67,-70,-4001
9137,-79,-79,-3993
9158,-84,-75,-4001
9177,-88,-75,-4025
9197,-92,-67,-4031
9218,-93,-73,-4031
9237,-76,-69,-4001
9257,-92,-86,-3997
9278,-88,-69,-3987
9297,-83,-76,-4008
9317,-99,-72,-4022
9337,-90,-76,-4023
9357,-76,-79,-4008
9377,-58,-73,-3992
9397,-70,-71,-4017
9417,-94,-80,-4001
9437,-103,-80,-4033
9457,-96,-88,-4020
9477,-84,-78,-4010
9497,-69,-68,-3992
9517,-74,-72,-4009
9537,-90,-79,-4012
9557,-99,-79,-4028
9577,-93,-73,-4015
9597,-91,-82,-4015
9617,-80,-85,-4000
9638,-75,-70,-4005
9657,-93,-79,-3997
9677,-100,-69,-4030
9698,-82,-75,-4028
9717,-79,-89,-3996
9737,-78,-74,-4005
9758,-73,-82,-3991
9777,-104,-88,-4014
9797,-88,-83,-4021
9817,-91,-73,-4032
9837,-93,-80,-4010
9857,-80,-76,-3995
9877,-81,-81,-3994
9897,-71,-69,-4019
9917,-92,-76,-4024
9937,-98,-80,-4023
9957,-88,-89,-4026
9977,-78,-79,-3999
9997,-87,-75,-3993
10017,-82,-87,-4008
10037,-92,-75,-4015
10057,-93,-73,-4035
10077,-87,-77,-4007
10097,-97,-83,-4001
10118,-90,-89,-4016
10137,-90,-92,-4004
10157,-90,-66,-4020
10178,-97,-72,-4030
10197,-87,-86,-4017
10217,-80,-79,-4012
10238,-375,5,-4365
10257,57,-51,-3792
10277,178,-359,-3754
10297,150,-27,-3644
10317,-295,-76,-4245
10337,-9,-86,-4009
10357,-107,-60,-3993
10377,-147,-46,-4040
10397,-11,-46,-3941
10417,-91,-51,-4033
10437,-101,-84,-4040
10457,-90,-116,-4023
10477,-57,-150,-3970
10497,-92,-101,-4006
10517,-113,-45,-4035
10537,-92,-24,-4018
10557,-95,-1,-4008
10577,-76,-62,-3966
10598,-52,-123,-3962
10617,-76,-141,-4007
10637,-66,-131,-4038
10658,-95,-102,-4061
10677,-97,-48,-4049
10697,-99,-19,-4019
10718,-86,-14,-3969
10737,-96,-65,-3955
10757,-96,-83,-3983
10777,-79,-134,-4009
10797,-83,-123,-4043
10817,-60,-105,-4059
10837,-75,-60,-4055
10857,-97,-36,-4012
10877,-123,-34,-3985
10897,-125,-52,-3980
10917,-105,-103,-3982
10937,-74,-126,-3973
10957,-51,-129,-4010
10977,-64,-111,-4051
10997,-67,-68,-4064
11017,-101,-34,-4050
11037,-117,-27,-4011
11057,-126,-55,-3960
11077,-92,-83,-3943
11097,-97,-120,-3958
11117,-84,-133,-4001
11138,-68,-106,-4063
11157,-78,-71,-4079
11177,-87,-39,-4042
11198,-96,-23,-4002
11217,-109,-52,-3972
11237,-96,-75,-3946
11257,-100,-119,-3979
11277,-99,-132,-4007
11297,-68,-108,-4042
11317,-69,-73,-4049
11337,-82,-42,-4042
11357,-105,-29,-4036
11377,-122,-36,-3991
11397,-118,-68,-3955
11417,-101,-100,-3956
11437,-78,-122,-3976
11457,-58,-109,-4015
11477,-51,-75,-4052
11497,-89,-50,-4082
11517,-115,-30,-4040
11537,-111,-40,-4016
11558,-123,-68,-3951
11577,-90,-96,-3950
11597,-69,-110,-3971
11618,-66,-108,-4017
11637,-75,-79,-4060
11657,-76,-52,-4081
11678,-87,-44,-4033
11697,-112,-55,-3993
11717,-121,-60,-3960
11737,-88,-76,-3967
11757,-95,-96,-4000
11777,-63,-99,-4006
11797,-45,-85,-4044
11817,-61,-56,-4057
11837,-90,-51,-4053
11857,-107,-40,-4009
11877,-125,-63,-3984
11897,-122,-85,-3960
11917,-103,-108,-3956
11937,-79,-109,-3974
11957,-76,-86,-4022
11977,-64,-63,-4068
11997,-74,-31,-4080
12017,-86,-42,-4039
12038,-126,-73,-3991
12057,-110,-94,-3951
12077,-102,-113,-3950
12098,-104,-102,-3989
12117,-64,-63,-4029
12137,-73,-71,-4068
12158,-77,-59,-4043
12177,-71,-53,-4030
12197,-103,-71,-3997
12217,-122,-80,-3984
12237,-120,-106,-3982
12257,-93,-94,-3976
12277,-84,-96,-3990
12297,-61,-86,-4018
12317,-67,-55,-4042
12338,-95,-44,-4052
12357,-114,-55,-4023
12377,-103,-73,-3994
12397,-102,-96,-3972
12417,-109,-98,-3956
12437,-89,-92,-3977
12457,-79,-72,-4012
12477,-82,-62,-4054
12497,-86,-46,-4048
12518,-79,-60,-4016
12537,-97,-79,-3989
12557,-100,-92,-3973
12578,-108,-92,-3983
12597,-106,-81,-3998
12617,-90,-71,-4015
12638,-61,-53,-4027
12657,-74,-62,-4020
12677,-83,-62,-4010
12697,-110,-88,-4008
12717,-117,-89,-4010
12737,-110,-94,-3990
12757,-104,-81,-3995
12777,-63,-67,-4006
12797,-68,-56,-4013
12817,-85,-65,-4033
12837,-96,-63,-4035
12857,-103,-83,-4019
12877,-107,-83,-4002
12897,-112,-91,-3975
12917,-86,-79,-3980
12937,-89,-73,-4014
12957,-81,-70,-4040
12977,-71,-48,-4029
12998,-83,-69,-4013
13017,-87,-97,-4010
13037,-88,-87,-3992
13058,-113,-97,-3996
13077,-101,-78,-3999
13097,-106,-76,-4025
13118,-88,-59,-4020
13137,-70,-59,-4000
13157,-65,-62,-4003
13177,-75,-81,-4011
13197,-111,-81,-4034
13217,-109,-87,-4020
13237,-113,-83,-3997
13257,-96,-73,-4001
13277,-92,-67,-4004
13297,-74,-61,-4000
13317,-67,-57,-4026
13337,-86,-78,-4041
13357,-84,-90,-4016
13377,-95,-91,-4006
13397,-96,-94,-3992
13417,-104,-64,-4012
13437,-105,-60,-4014
13457,-109,-57,-4032
13478,-102,-64,-4009
13497,-83,-74,-4010
13517,-67,-87,-4006
13538,-88,-97,-3996
13557,-86,-72,-4022
13577,-109,-74,-4017
13598,-111,-61,-4009
13617,-88,-70,-3997
13637,-89,-70,-3991
13657,-82,-77,-3998
13677,-85,-83,-4012
13697,-81,-74,-4016
13717,-96,-75,-4028
13737,-93,-69,-4006
13757,-95,-90,-4006
13777,-92,-61,-3995
13797,-102,-75,-3990
13817,-91,-69,-4015
13837,-98,-94,-4017
13857,-72,-84,-4019
13877,-74,-74,-4005
13897,-73,-83,-4019
13917,-102,-62,-4021
13937,-117,-66,-4027
13958,-101,-64,-4000
13977,-86,-74,-3999
13997,-91,-87,-3997
14018,-87,-83,-4005
14037,-103,-76,-4027
14057,-96,-79,-4041
14078,-93,-52,-4049
14097,-108,-61,-4008
14117,-104,-76,-3989
14137,-100,-72,-3984
14157,-92,-92,-3997
14177,-92,-85,-4030
14197,-81,-79,-4025
14217,-71,-67,-4030
14237,-93,-63,-4014
14257,-93,-78,-3994
14277,-93,-71,-4006
14297,-115,-68,-3999
14317,-102,-80,-4005
14337,-82,-81,-4005
14357,-63,-82,-3996
14377,-83,-68,-4011
14397,-98,-78,-4032
14417,-95,-68,-4018
14438,-102,-72,-4009
14457,-103,-85,-4006
14477,-74,-73,-3976
14498,-80,-86,-3984
14517,-70,-86,-4017
14537,-77,-69,-4052
14558,-106,-65,-4028
14577,-93,-73,-4024
14597,-106,-73,-4000
14617,-77,-77,-3983
14637,-88,-86,-3991
14657,49,24,-3765
14677,-76,-147,-4060
14697,-172,-183,-4099
14717,286,-112,-3548
14737,109,-17,-3821
14757,-160,40,-4003
14777,-15,-59,-3918
14797,-239,-71,-4107
14817,-123,-75,-3914
14837,-34,-113,-3962
14857,-93,-33,-3993
14877,-51,-101,-4034
14897,-78,-74,-4029
14918,-120,-91,-4032
14937,-112,-89,-4059
14957,-80,-73,-3998
14978,-88,-93,-3942
14997,-74,-64,-3934
15017,-66,-84,-3992
15038,-81,-74,-4031
15057,-80,-68,-4051
15077,-83,-89,-4041
15097,-92,-69,-4010
15117,-110,-79,-3998
15137,-112,-74,-3994
15157,-104,-67,-3993
15177,-86,-84,-3979
15197,-87,-76,-3994
15217,-65,-74,-4009
15237,-73,-81,-4024
15257,-74,-75,-4025
15277,-101,-78,-4029
15297,-130,-74,-4018
15317,-110,-72,-3988
15337,-95,-67,-3969
15357,-86,-81,-3980
15377,-72,-74,-4011
15398,-76,-65,-4046
15417,-80,-77,-4057
15437,-103,-77,-4035
15458,-90,-87,-4005
15477,-96,-86,-3983
15497,-108,-79,-3979
15518,-104,-72,-3993
15537,-96,-75,-4008
15557,-83,-73,-4013
15577,-89,-79,-4027
15597,-88,-72,-4019
15617,-102,-74,-4017
15637,-120,-59,-4008
15657,-104,-60,-3997
15677,-97,-76,-3998
15697,-85,-80,-3990
15717,-76,-81,-3991
15737,-88,-84,-4024
15757,-97,-72,-4039
15777,-100,-68,-4032
15797,-91,-75,-4010
15817,-112,-74,-4004
15837,-99,-66,-3989
15857,-84,-83,-3983
15877,-88,-62,-4014
15897,-74,-75,-4035
15917,-74,-68,-4038
15938,-82,-68,-4023
15958,-106,-75,-4015
15977,-119,-69,-3985
15998,-113,-91,-3998
16017,-108,-76,-3999
16037,-85,-79,-3992
16057,-59,-66,-4011
16077,-59,-76,-4015
16097,-92,-72,-4029
16117,-86,-72,-4024
16137,-131,-76,-4026
16157,-123,-69,-4002
16177,-92,-72,-3966
16197,-90,-72,-3981
16217,-87,-65,-4002
16237,-57,-83,-4028
16257,-82,-59,-4049
16277,-101,-71,-4034
16297,-105,-75,-4015
16317,-96,-62,-3991
16337,-121,-79,-3973
16358,-103,-77,-3994
16377,-93,-84,-4014
16397,-78,-70,-4018
16418,-60,-76,-4014
16437,-57,-70,-4015
16457,-87,-77,-4012
16478,-117,-84,-4018
16497,-127,-83,-4005
16517,-109,-81,-4008
16537,-105,-83,-3980
16557,-87,-91,-4000
16577,-75,-65,-4002
16597,-81,-73,-4024
16617,-87,-76,-4047
16637,-103,-68,-4037
16657,-109,-83,-4012
16677,-116,-71,-3978
16697,-103,-69,-3975
16717,-102,-66,-4007
16737,-88,-75,-4017
16757,-91,-76,-4037
16777,-85,-77,-4049
16797,-89,-69,-4018
16817,-96,-70,-3998
16838,-94,-57,-3991
16857,-120,-69,-4009
16877,-120,-80,-4005
16898,-96,-91,-4008
16917,-81,-93,-3997
16937,-79,-82,-4012
16958,-75,-74,-4025
16977,-94,-75,-4025
16997,-96,-65,-4032
17017,-115,-80,-3991
17037,-107,-75,-3991
17057,-79,-82,-3968
17077,-85,-80,-4003
17097,-81,-61,-4028
17117,-80,-86,-4043
17137,-93,-67,-4031
17157,-87,-87,-4009
17177,-83,-75,-3993
17197,-102,-74,-3994
17217,-94,-69,-4004
17237,-93,-65,-4009
17257,-72,-76,-4010
17277,-85,-75,-4007
17297,-75,-80,-4010
17318,-91,-74,-4015
17337,-107,-78,-4014
17357,-106,-66,-4020
17378,-109,-77,-4001
17397,-82,-68,-3989
17417,-86,-72,-3989
17438,-81,-75,-4008
17457,-100,-76,-4027
17477,-94,-76,-4047
17497,-99,-69,-4022
17517,-112,-74,-4011
17537,-106,-78,-3986
17557,-75,-82,-3988
17577,-80,-76,-4003
17597,-89,-75,-4019
17617,-75,-74,-4023
17637,-80,-77,-4022
17657,-81,-83,-4011
17677,-107,-73,-4005
17697,-114,-81,-4007
17717,-111,-72,-4009
17737,-100,-81,-4008
17757,-72,-58,-4004
17777,-76,-90,-3999
17798,-84,-77,-4010
17817,-96,-73,-4024
17837,-99,-78,-4030
17858,-108,-68,-4026
17877,-104,-70,-3991
17897,-101,-75,-3986
17918,-96,-73,-3984
17937,-91,-75,-4012
17957,-92,-72,-4039
17977,-88,-73,-4043
17997,-88,-73,-4025
18017,-86,-73,-3996
18037,-100,-75,-3995
18057,-103,-86,-3993
18077,-113,-78,-4006
18097,-102,-80,-4004
18117,-81,-70,-4019
18137,-68,-66,-4011
18157,-80,-73,-4007
18177,-94,-76,-4006
18197,-119,-74,-4026
18217,-112,-61,-4016
18237,-111,-74,-3988
18257,-101,-85,-3980
18278,-79,-70,-3982
18297,-69,-71,-3998
18317,-85,-73,-4025
18338,-88,-71,-4032
18357,-102,-72,-4020
18377,-90,-78,-3991
18398,-78,-70,-3993
18417,-96,-71,-3997
18437,-102,-80,-4022
18457,-91,-70,-4020
18477,-90,-79,-4019
18497,-84,-76,-4015
18517,-86,-77,-4009
18537,-75,-61,-4007
18557,-94,-64,-4000
18577,-108,-70,-4018
18597,-105,-81,-4002
18617,-87,-80,-4001
18637,-85,-91,-3991
18657,-76,-63,-4010
18677,-88,-66,-4026
18697,-104,-73,-4022
18717,-112,-75,-4019
18737,-100,-72,-3995
18758,-97,-72,-3989
18777,-89,-71,-3999
18797,-92,-60,-4014
18818,-93,-70,-4036
18837,-97,-71,-4026
18857,-92,-84,-4005
18878,-94,-81,-3996
18897,-100,-76,-3979
18917,-102,-64,-3999
18937,-90,-70,-4008
18957,-98,-68,-4010
18977,-85,-70,-4010
18997,-72,-72,-4006
19017,-86,-82,-4004
19037,-93,-77,-4020
19057,-94,-73,-4026
19077,-107,-69,-4009
19097,-115,-72,-3989
19117,-92,-80,-3997
19137,-87,-70,-3992
19157,-96,-76,-4017
19177,-94,-76,-4038
19197,-78,-67,-4025
19217,-106,-76,-4021
19238,-108,-76,-3994
19257,-96,-75,-3985
19277,-103,-80,-3997
19298,-95,-73,-4019
19317,-80,-57,-4025
19337,-83,-79,-4029
19358,-96,-73,-4012
19377,-87,-88,-3998
19397,-91,-75,-4019
19417,-98,-75,-4013
19437,-120,-76,-4009
19457,-83,-63,-3997
19477,-71,-74,-4008
19498,-85,-82,-4009
19518,-93,-90,-4023
19537,-97,-68,-4026
19557,-100,-76,-4028
19577,-91,-65,-4007
19597,-95,-90,-3996
19617,-100,-77,-3981
19637,-74,-69,-4012
19657,-91,-71,-4008
19677,-82,-69,-4028
19697,-107,-70,-4017
19718,-74,-67,-4015
19737,-95,-85,-3997
19757,-101,-85,-3995
19778,-107,-81,-3999
19797,-102,-73,-4027
19817,-90,-77,-4018
19838,-83,-66,-3993
19857,-90,-80,-4011
19877,-80,-74,-4012
19897,-93,-88,-4013
19917,-108,-66,-4017
19937,-91,-71,-4014
19957,-102,-84,-4003
19977,-72,-72,-3989
19997,-99,-79,-4007
20017,-90,-71,-4032
20037,-103,-76,-4020
20057,-116,-77,-4039
20077,-90,-71,-4002
20097,-82,-73,-3995
20117,-100,-70,-3990
20137,-98,-77,-4001
20157,-86,-79,-4013
20177,-88,-77,-4018
20198,-86,-79,-4023
20217,-93,-77,-4001
20237,-83,-71,-3998
20258,-104,-86,-4019
20277,-106,-84,-4017
20297,-97,-72,-4001
20318,-96,-72,-4012
20337,-87,-89,-4007
20357,-70,-74,-4007
20377,-78,-69,-4014
20397,-97,-74,-4023
20417,-101,-71,-4017
20437,-91,-72,-4002
20457,-97,-87,-3998
20477,-96,-77,-3998
20497,-91,-73,-4011
20517,-103,-78,-4024
20537,-103,-73,-4015
20557,-100,-77,-4015
20577,-92,-78,-3997
20597,-98,-72,-3994
20617,-106,-79,-4000
20637,-100,-71,-4008
20657,-96,-69,-4014
20678,-94,-74,-4019
20697,-81,-76,-4001
20717,-87,-79,-4015
20738,-93,-83,-4015
20757,-84,-77,-4017
20777,-110,-80,-4013
20798,-98,-83,-4012
20817,-96,-75,-4003
20837,-86,-74,-3982
20857,-90,-69,-4009
20877,-103,-73,-4018
20897,-72,-68,-4030
20917,-93,-75,-4015
20937,-93,-83,-4018
20957,-96,-71,-3980
20977,-98,-82,-3989
20997,-93,-76,-4024
21017,-94,-57,-4012
21037,-85,-77,-4012
21057,-91,-69,-4010
21077,-87,-79,-4011
21097,-98,-73,-4016
21117,-104,-80,-4010
21137,-124,-71,-4017
21158,-98,-70,-4028
21177,-74,-64,-4001
21197,-75,-73,-4011
21218,-95,-85,-4004
21237,-92,-74,-4011
21257,-96,-75,-4018
21278,-93,-74,-4018
21297,-107,-74,-3999
21317,-98,-78,-3982
21337,-93,-77,-4003
21357,-103,-74,-3998
21377,-97,-71,-4024
21397,-86,-79,-4025
21417,-76,-74,-3992
21437,-95,-78,-4004
21457,-98,-82,-4003
21477,-92,-68,-4009
21497,-96,-66,-4021
21517,-93,-78,-4014
21537,-79,-68,-4002
21557,-83,-73,-3991
21577,-89,-78,-4012
21597,-105,-77,-4012
21617,-108,-77,-4017
