timestamp_ms,accel_x,accel_y,accel_z
6819,112,-7,-3976
6839,134,-10,-3960
6859,129,-16,-3938
6879,122,-42,-3965
6899,118,-29,-3959
6921,141,54,-3937
6939,143,-12,-3998
6959,224,-55,-3962
6979,219,-16,-3925
6999,295,93,-3894
7019,285,70,-3854
7040,242,69,-3966
7060,200,83,-3946
7079,243,-13,-3952
7100,197,-46,-3914
7119,194,-37,-3954
7139,172,-31,-4033
7159,180,-49,-3925
7179,158,-54,-3940
7200,151,-46,-3991
7220,143,-30,-4012
7239,133,-34,-4009
7259,127,-40,-3990
7279,99,-31,-4011
7299,87,-41,-4037
7319,66,-28,-4041
7339,68,-38,-4007
7359,74,-39,-4006
7379,47,-31,-4029
7400,45,-41,-4035
7419,7,-35,-4032
7439,79,-123,-4085
7459,-62,14,-4111
7479,-2,57,-4114
7499,41,31,-4099
7519,-9,130,-4043
7539,-7,88,-4058
7559,-7,112,-4120
7579,-26,145,-4150
7599,-58,173,-4097
7619,-27,113,-4122
7639,-32,88,-4163
7659,-41,118,-4162
7679,-16,90,-4122
7699,-6,81,-4108
7719,13,76,-4106
7739,33,77,-4105
7760,21,67,-4076
7779,31,57,-4057
7799,48,49,-4063
7819,56,39,-4039
7839,62,25,-4037
7860,73,18,-4033
7879,90,28,-4040
7899,78,16,-4028
7919,97,17,-4025
7940,101,29,-4030
7959,106,17,-4012
7979,111,31,-4007
7999,135,32,-4000
8019,128,28,-3991
8039,144,18,-3978
8059,150,30,-3988
8079,133,16,-3954
8099,122,41,-3969
8120,151,32,-3961
8139,124,-28,-3973
8159,133,-17,-3963
8180,120,-14,-3986
8200,122,-56,-3924
8219,113,-71,-3950
8240,94,-62,-4022
8259,122,-87,-3985
8279,122,-102,-3961
8300,109,-116,-3950
8319,121,-97,-3934
8339,105,-79,-3952
8359,115,-59,-3951
8379,112,-63,-3939
8399,112,-40,-3928
8420,91,-36,-3974
8439,89,-22,-4017
8460,80,-6,-4025
8479,78,-9,-4021
8499,87,9,-4018
8519,170,35,-4026
8539,342,-89,-4053
8559,366,-169,-4048
8579,97,-30,-4064
8601,2,24,-4052
8619,49,105,-3987
8639,71,42,-4005
8659,61,38,-4031
8679,10,28,-4038
8699,26,71,-4061
8719,42,68,-4061
8739,29,58,-4031
8760,24,39,-4054
8779,32,47,-4097
8799,13,77,-4097
8819,40,59,-4052
8839,28,13,-4045
8859,-74,-65,-4092
8879,4,14,-3947
8899,41,-58,-4034
8919,153,33,-3911
8939,80,-35,-4041
8959,111,-57,-3985
8979,129,-113,-4003
8999,143,-29,-3977
9019,138,-66,-3943
9039,166,-72,-3923
9059,118,-52,-3982
9079,114,-36,-4005
9099,112,-27,-3992
9119,76,-5,-3968
9140,86,-1,-3989
9160,82,-6,-4051
9179,84,23,-4052
9199,47,10,-4045
9219,36,20,-4032
9239,40,49,-4054
9259,13,53,-4087
9279,10,54,-4072
9299,21,61,-4065
9319,20,69,-4075
9339,10,66,-4084
9359,1,66,-4091
9379,-1,70,-4082
9399,-3,77,-4057
9419,14,102,-4039
9440,13,99,-4062
9460,11,115,-4047
9479,85,214,-3992
9500,-25,38,-4083
9519,-111,77,-4091
9539,-79,91,-3997
9559,-68,66,-4073
9579,-136,53,-4131
9599,-138,51,-4129
9621,-151,45,-4145
9639,-175,86,-4166
9659,-121,60,-4156
9679,-121,24,-4160
9699,-77,55,-4118
9719,-79,43,-4107
9739,-53,31,-4089
9760,-51,37,-4069
9779,-8,40,-4034
9800,0,28,-4023
9819,36,31,-4005
9839,39,11,-4031
9859,49,25,-4040
9879,75,14,-4032
9899,102,16,-4009
9919,115,16,-3981
9939,121,16,-4000
9959,124,30,-4001
9979,114,14,-3981
10000,138,14,-3948
10020,128,20,-3936
10039,147,11,-3930
10059,142,36,-3932
10079,163,50,-3931
10099,143,50,-3951
10119,163,45,-3958
10139,148,47,-3968
10159,158,51,-3997
10179,194,44,-3964
10199,169,60,-3978
10219,246,200,-3667
10239,174,168,-3819
10259,120,28,-3963
10279,180,34,-3935
10299,146,-66,-3813
10319,98,-99,-3959
10340,124,-93,-4087
10359,113,-77,-4088
10379,96,-95,-4022
10399,123,-45,-3935
10419,140,-37,-3944
10439,109,-18,-3947
10459,109,19,-3964
10479,101,-9,-3977
10499,98,-4,-3996
10519,110,22,-4016
10539,94,15,-4010
10559,70,23,-4017
10579,74,25,-4034
10599,84,29,-4021
10619,67,37,-4046
10640,79,49,-4037
10659,67,52,-4035
10679,68,47,-4042
10699,68,52,-4049
10719,72,66,-4047
10739,76,72,-4037
10759,71,60,-4019
10779,59,75,-4053
10799,74,106,-4063
10820,59,95,-4105
10839,65,86,-4107
10860,58,108,-4118
10879,36,-121,-4197
10899,112,178,-4117
10919,38,147,-4129
10939,-36,58,-4119
10959,-37,10,-4189
10979,-80,44,-4117
11001,-49,40,-4089
11019,-47,35,-4068
11039,-54,61,-4070
11059,-64,37,-4091
11079,-61,39,-4054
11099,-32,42,-4066
11119,-28,58,-4107
11139,-32,64,-4104
11159,-22,41,-4143
11179,-19,57,-4114
11199,-16,68,-4087
11219,23,71,-4063
11239,18,80,-4044
11259,39,88,-4037
11279,25,80,-4035
11299,38,83,-4049
11319,37,88,-4063
11339,44,91,-4064
11359,59,87,-4047
11379,80,92,-4022
11399,69,81,-3998
11419,71,91,-3965
11439,82,105,-3972
11459,82,104,-3984
11479,88,118,-3988
11499,50,86,-4020
11519,103,37,-4054
11540,3,12,-3995
11560,153,-23,-3881
11579,240,21,-3850
11599,227,9,-3875
11619,203,-44,-3872
11639,250,-28,-3833
11659,220,-58,-3874
11679,190,-58,-3922
11699,213,-22,-3924
11720,232,-14,-3956
11739,194,0,-3947
11759,204,6,-3942
11780,217,17,-3946
11800,187,30,-3963
11819,187,25,-3957
11839,179,36,-3984
11859,176,30,-3978
11879,154,49,-3989
11900,152,61,-4026
11919,134,60,-4015
11939,100,28,-4040
11959,-59,-51,-4014
11979,151,-39,-3993
11999,295,-57,-4002
12020,134,-94,-4101
12039,112,-39,-4130
12059,59,43,-4105
12079,43,79,-4086
12099,165,53,-4188
12119,21,160,-4157
12139,29,142,-4174
12159,-13,124,-3934
12179,9,12,-4152
12200,-42,89,-4048
12220,-43,110,-4047
12239,-65,14,-4071
12259,-87,69,-4076
12279,-87,71,-4120
12299,-63,50,-4119
12319,-34,61,-4088
12339,-38,46,-4058
12359,-28,35,-4075
12379,-28,47,-4057
12399,-5,55,-4016
12419,12,47,-4029
12439,19,43,-4068
12459,25,23,-4085
12479,14,21,-4091
12499,31,23,-4061
12519,40,44,-4067
12539,41,47,-4066
12559,70,51,-4022
12579,75,41,-4005
12599,99,16,-3998
12619,84,41,-4017
12639,90,22,-4040
12659,86,26,-4025
12679,90,23,-4029
12699,71,22,-4048
12719,101,24,-4004
12740,72,15,-3990
12759,77,16,-3993
12780,83,19,-3999
12799,118,8,-4025
12819,200,-14,-4276
12839,212,54,-3920
12859,147,187,-4008
12879,25,181,-4000
12899,48,180,-4085
12921,98,201,-4050
12939,107,144,-4043
12959,99,151,-3996
12979,86,143,-4046
12999,103,133,-4076
13019,100,134,-4026
13041,105,111,-4012
13059,119,137,-4017
13079,112,139,-4069
13100,103,100,-4061
13119,116,88,-4049
13139,104,73,-4046
13159,112,75,-4022
13179,100,72,-4012
13199,123,61,-3997
13220,114,49,-3952
13239,116,46,-3957
13259,97,42,-3988
13279,101,18,-3994
13299,98,22,-3998
13320,106,9,-4005
13339,116,17,-3999
13359,99,-2,-3998
13379,70,-15,-3976
13399,81,-12,-3984
13419,77,-23,-3967
13439,78,-29,-3988
13459,-362,1,-3687
13479,458,275,-3881
13500,34,230,-3815
13520,236,-21,-3757
13540,71,106,-3917
13559,181,201,-4160
13580,151,183,-4102
13599,156,123,-4016
13619,115,84,-4043
13639,135,130,-4133
13659,87,83,-4159
13679,120,66,-4073
13699,103,82,-4030
13719,116,98,-3998
13739,100,83,-3971
13759,85,61,-4001
13779,88,61,-4009
13799,80,54,-4020
13819,85,48,-4040
13839,84,43,-4077
13859,96,41,-4096
13879,82,38,-4094
13899,91,25,-4075
13919,87,18,-4042
13940,81,18,-4043
13959,85,16,-4001
13979,90,18,-3994
13999,97,6,-3989
14019,76,-9,-3999
14039,65,-5,-4027
14059,70,3,-4045
14079,39,-176,-4098
14099,-255,-156,-4241
14120,-47,-15,-4060
14139,57,7,-4122
14159,-31,139,-4109
14179,117,156,-4075
14199,39,333,-3956
14219,72,279,-4047
14240,57,165,-4042
14259,52,129,-4103
14279,-8,91,-4095
14299,30,87,-4127
14319,67,97,-4071
14339,67,61,-4033
14359,61,58,-4009
14379,87,63,-3996
14399,70,46,-4054
14420,81,23,-4065
14439,80,25,-4017
14459,89,13,-4003
14479,94,15,-4005
14499,95,8,-4028
14519,97,2,-4007
14539,96,-19,-4016
14559,91,-20,-4011
14579,107,-16,-4002
14600,90,-24,-3995
14620,99,-22,-3977
14639,111,-22,-3968
14659,86,-33,-3983
14679,96,-35,-3981
14699,80,-52,-3978
14719,87,-38,-3970
14739,101,-57,-3988
14759,67,-123,-4010
14779,178,-44,-3958
14799,77,-8,-3992
14820,187,125,-3952
14839,166,104,-3966
14859,201,51,-3965
14879,234,76,-4001
14899,209,82,-3976
14919,227,59,-3971
14939,221,69,-3916
14959,189,58,-3921
14979,175,19,-3952
14999,168,35,-4050
15019,162,18,-3999
15039,165,26,-4013
15059,140,4,-4040
15079,121,-10,-4030
15099,121,1,-3996
15119,121,53,-3981
15140,-23,209,-4101
15160,106,239,-3985
15180,213,60,-3986
15200,1,38,-4071
15686,52,67,-4088
15687,62,67,-4075
15687,62,67,-4075
15687,62,67,-4075
15688,62,67,-4074
15688,61,72,-4074
15688,61,72,-4074
15956,96,31,-3994
15957,98,35,-4013
15957,102,27,-4019
15957,102,27,-4019
15958,102,27,-4019
15958,102,23,-4017
15958,97,23,-4017
15959,97,23,-4017
15959,95,26,-4021
15959,95,26,-4021
15960,95,26,-4021
15960,95,26,-4014
15960,97,24,-4014
15961,97,24,-4014
15961,97,24,-4014
15961,111,27,-4022
15962,111,27,-4022
15962,111,27,-4022
15962,104,25,-4027
15963,104,25,-4027
15963,104,25,-4027
15963,98,17,-4027
15963,98,17,-4027
15964,98,17,-4027
15964,95,18,-4024
15965,95,18,-4024
15965,95,18,-4024
15965,95,20,-4007
15968,103,24,-4018
15968,84,23,-4011
15969,84,23,-4011
15980,106,29,-4006
15999,121,12,-4008
16019,112,27,-4011
16039,103,17,-3985
16059,125,2,-3976
16079,142,9,-3964
16099,143,33,-3967
16119,112,27,-3995
16139,117,25,-4008
16160,111,33,-3995
16179,129,31,-4032
16199,114,35,-3995
16219,66,29,-4048
16239,102,27,-3948
16259,98,15,-3999
16279,59,-31,-4004
16299,81,-46,-3970
16319,76,-43,-4008
16339,65,-46,-4043
16359,51,-37,-4007
16379,51,-66,-4008
16399,57,-42,-4003
16419,81,-27,-4002
16439,65,-44,-3997
16459,74,-21,-4005
16479,76,-17,-3997
16499,78,-9,-4025
16519,58,0,-4021
16539,95,19,-4034
16559,93,2,-4032
16579,34,2,-4027
16599,105,11,-4032
16619,80,-13,-3999
16639,72,-23,-4003
16659,82,-7,-4008
16679,111,-16,-3989
16699,68,9,-4035
16719,69,7,-4020
16739,88,12,-4003
16760,58,3,-4043
16779,68,8,-4017
16799,108,43,-4039
16819,72,23,-4036
16839,88,9,-4024
16859,87,41,-4033
16880,69,26,-4046
16899,77,39,-4031
16919,90,44,-4030
16939,94,56,-4031
16959,96,56,-4041
16979,92,78,-4026
17000,32,107,-4009
17019,8,-10,-3989
17039,69,65,-3958
17060,95,80,-4062
17079,110,10,-4043
17099,53,-51,-4019
17119,97,-54,-4027
17139,78,-51,-4115
17159,90,-44,-4069
17181,98,-44,-3982
17199,121,-31,-3936
17219,90,-27,-3972
17239,120,-7,-4009
17259,81,-20,-4001
17279,97,-27,-3995
17299,73,-14,-4014
17319,89,-15,-4025
17339,70,-10,-4034
17360,73,0,-4023
17379,67,16,-4043
17399,68,32,-4037
17419,62,21,-4053
17439,65,32,-4041
17459,70,40,-4044
17479,67,42,-4051
17499,94,55,-4052
17519,74,60,-4055
17539,67,55,-4043
17559,71,58,-4049
17580,69,61,-4058
17599,85,73,-4047
17619,80,70,-4042
17639,93,73,-4046
17659,315,380,-3412
17679,-148,-135,-3785
17699,100,129,-4161
17719,95,45,-3962
17739,-123,-59,-4044
17759,-47,-86,-4104
17779,-98,6,-4321
17799,-77,-1,-4251
17820,-87,-45,-4017
17839,-32,-25,-3966
17859,-8,48,-3999
17879,4,2,-4078
17900,22,3,-4057
17919,43,-23,-4029
17939,57,-2,-4040
17960,56,12,-4076
17979,81,6,-4054
17999,97,-8,-4031
18019,124,-2,-4000
18039,123,12,-4014
18059,140,8,-4001
18080,150,16,-3957
18099,165,3,-3973
18119,169,14,-3998
18139,179,6,-3996
18159,183,20,-3989
18179,183,11,-3981
18200,177,11,-3981
18219,196,35,-3981
18239,196,22,-3970
18260,189,33,-3962
18279,191,33,-3969
18299,200,31,-3969
18319,199,35,-3955
18339,198,48,-3969
18359,193,43,-3967
18380,203,51,-4004
18399,190,62,-3984
18419,177,155,-3996
18439,180,33,-3976
18459,54,-51,-3953
18479,180,-63,-3988
18499,192,-53,-3935
18519,160,-122,-3921
18539,204,-72,-3933
18560,218,-94,-3897
18579,174,3,-3937
18599,188,-19,-3934
18619,172,-27,-3994
18639,182,-39,-3997
18659,168,-23,-3989
18679,173,11,-3983
18699,152,15,-4030
18719,135,17,-4053
18739,143,12,-4025
18759,134,30,-4004
18779,118,34,-4012
18799,133,39,-4025
18819,106,31,-4039
18839,134,33,-4013
18859,121,41,-4028
18879,106,51,-4058
18899,122,51,-4067
18919,52,-38,-4005
18939,266,-179,-3964
18959,403,-277,-4052
18979,297,-278,-4008
18999,118,58,-4008
19019,14,23,-4141
19039,74,121,-4189
19059,86,145,-4157
19079,8,84,-4081
19100,82,39,-4069
19119,-66,191,-4011
19139,129,134,-4171
19160,60,72,-4158
19179,-15,-1,-4066
19199,-22,16,-4039
19219,-4,-9,-4020
19239,1,-17,-3918
19259,-19,-11,-3996
19280,-4,10,-4073
19299,5,24,-4070
19319,23,23,-4045
19339,7,11,-4059
19359,44,24,-4047
19379,61,41,-4052
19400,50,44,-4065
19419,42,29,-4066
19439,57,45,-4074
19460,81,44,-4078
19480,62,32,-4073
19499,64,39,-4060
19519,72,27,-4041
19539,66,22,-4011
19559,94,28,-3979
19580,100,37,-3961
19599,118,25,-3962
19619,114,9,-3971
19639,95,21,-3976
19659,90,10,-3996
19679,86,22,-4010
19699,103,19,-3995
19719,110,-12,-4022
19740,135,-35,-3914
19767,205,9,-3802
19779,229,35,-3804
19799,258,56,-3877
19819,310,26,-3916
19839,330,48,-3904
19859,332,42,-3898
19879,318,28,-3950
19899,266,26,-4005
19919,251,12,-3987
19939,263,46,-3906
19959,234,69,-3873
19979,196,110,-3900
19999,177,64,-3952
20019,157,53,-3998
20039,144,69,-4004
20059,130,75,-4046
20079,98,76,-4091
20099,89,83,-4076
20119,65,74,-4045
20139,58,72,-4004
20159,37,93,-3999
20179,13,92,-4010
20199,4,98,-4036
20219,-23,97,-4065
20239,-23,112,-4114
20259,-64,105,-4146
20279,-71,117,-4146
20301,-79,132,-4132
20319,-70,122,-4095
20339,-61,119,-4091
20360,-58,141,-4094
20379,-86,118,-4083
20399,-83,106,-4072
20419,-72,119,-4098
20439,-74,124,-4116
20459,0,154,-4112
20480,36,124,-4066
20499,-147,145,-4027
20519,97,123,-3960
20539,13,78,-3928
20559,-76,66,-3964
20579,55,62,-3991
20600,36,98,-4065
20619,17,96,-4085
20639,42,74,-4089
20660,70,102,-4097
20679,56,59,-4057
20699,83,86,-4019
20719,83,94,-4019
20739,52,85,-4029
20759,29,121,-3982
20780,36,91,-3992
20799,31,95,-4023
20819,14,97,-4054
20839,15,95,-4064
20859,11,95,-4067
20879,23,90,-4041
20899,27,87,-4008
20919,27,99,-3998
20939,15,87,-3993
20959,13,83,-3990
20980,6,88,-3979
20999,30,59,-4015
21019,31,99,-4031
21039,-7,62,-4071
21059,-31,63,-4063
21079,-37,68,-4057
21099,-43,56,-4020
21119,-23,56,-4005
21139,-13,55,-3995
21159,-26,37,-3985
21179,-32,39,-3996
21199,-20,34,-4001
21219,-21,28,-3992
21239,-21,24,-4002
21259,117,63,-3551
21279,182,241,-3913
21299,124,128,-3864
21319,-85,92,-4038
21339,30,193,-3985
21359,64,190,-4043
21379,14,205,-4142
21399,24,156,-4130
21419,12,153,-4078
21439,-11,156,-4126
21459,-18,171,-4141
21479,-9,168,-4070
21500,-34,149,-4044
21519,-20,157,-4017
21540,27,432,-4151
21560,65,786,-4142
21579,449,934,-4155
21599,393,279,-4156
21619,-62,193,-4226
21639,-102,27,-3987
21659,-161,63,-4013
21680,-1,69,-3992
21699,32,38,-3955
21719,-93,131,-3982
21739,-6,32,-4003
21759,-50,27,-3977
21779,-65,26,-4005
21801,-36,66,-3992
21819,-60,113,-4019
21839,-64,92,-4069
21860,-14,119,-4073
21879,-13,107,-4097
21899,-26,30,-4107
21919,-64,-26,-3911
21939,-47,-21,-4009
21959,10,10,-3974
21980,37,15,-3989
21999,-189,-68,-3717
22019,306,198,-3324
22039,244,298,-4294
22059,-38,22,-4240
22079,68,67,-4173
22099,-1,237,-4177
22119,37,151,-3953
22139,73,208,-3989
22160,-18,189,-3947
22179,32,162,-4070
22199,-9,134,-4167
22219,-17,96,-4189
22239,-33,96,-4093
22259,-4,93,-4018
22279,-23,84,-3981
22299,-33,82,-3996
22320,-2,75,-3948
22339,-30,132,-3932
22359,-21,83,-3992
22379,-30,74,-4000
22399,-67,67,-4062
22419,-21,35,-4127
22439,-27,35,-4092
22459,-38,93,-4041
22479,-2,22,-4004
22499,-58,44,-4009
22519,-80,21,-4043
22539,-71,7,-4055
22559,-51,24,-4014
22579,-43,229,-3961
22599,-46,-23,-3924
22619,-91,41,-3901
22639,12,-15,-3969
22659,-30,-23,-4053
22679,-74,-47,-4034
22700,-88,-49,-4017
22720,-88,-39,-4036
22739,-92,-96,-4050
22760,352,-471,-4086
22779,23,354,-3620
22799,-279,262,-4139
22819,96,520,-3846
22839,126,-32,-4082
22859,100,314,-3799
22880,20,268,-3885
22899,-27,55,-3902
22919,63,90,-3924
22939,6,97,-4051
22959,-61,73,-3998
22979,-338,93,-4104
23001,-49,214,-4152
23019,48,125,-4224
23039,32,47,-4133
23060,-96,47,-3963
23079,59,-58,-3923
23099,-60,95,-4044
23119,-45,38,-4072
23139,-10,14,-4068
23159,-47,65,-4004
23180,-7,53,-4086
23199,-33,106,-4126
23220,12,80,-4041
23239,-16,23,-3982
23259,-15,-3,-3959
23279,-1,27,-3984
23300,123,18,-4049
23320,103,-6,-4071
23339,71,78,-3895
23360,155,74,-4008
23379,193,122,-3911
23399,149,112,-3981
23419,131,15,-3914
23439,79,67,-3817
23459,85,21,-3881
23479,59,19,-3927
23499,32,33,-3941
23519,34,25,-4061
23539,-44,42,-4111
23559,-19,33,-4109
23579,-16,44,-4073
23599,-51,55,-4031
23619,-48,68,-4044
23639,-63,69,-4070
23659,-95,69,-4058
23679,-69,53,-4030
23699,-55,36,-4065
23719,-60,35,-4101
23739,-56,40,-4078
23759,-59,29,-4047
23779,-68,21,-4011
23799,-73,27,-4008
23819,-75,39,-4016
23839,-80,38,-4033
23859,-66,18,-4076
23879,-68,37,-4076
23900,-62,30,-4105
23919,-105,29,-4090
23939,-23,6,-4096
23960,-53,79,-4030
23979,-130,86,-3964
23999,-107,50,-4016
24019,-139,92,-4050
24039,-142,83,-4062
24059,-123,103,-4109
24081,-111,92,-4138
24099,-100,69,-4149
24119,-104,73,-4181
24139,-107,101,-4124
24159,-83,75,-4070
24179,-65,81,-4040
24201,-55,71,-4029
24219,-35,44,-4069
24239,-19,41,-4084
24260,-1,30,-4086
24279,26,20,-4055
24299,36,13,-4052
24319,63,1,-3979
24340,72,0,-3938
24359,97,17,-3914
24380,105,-26,-3924
24399,103,-3,-3947
24419,113,-20,-3979
24439,115,-30,-4000
24459,102,-36,-4009
24480,98,-31,-3996
24499,97,-37,-3969
