timestamp_ms,x,y,z
1779258425772,0,-0.1000,9.8000
1779258425788,0,0,9.9000
1779258425805,-0.1000,-0.1000,9.8000
1779258425822,0,-0.1000,9.6000
1779258425838,-0.1000,-0.1000,9.9000
1779258425855,-0.1000,-0.1000,10.0000
1779258425872,-0.1000,-0.1000,9.9000
1779258425888,0,-0.1000,9.5000
1779258425905,0,0,9.8000
1779258425922,0,0,9.8000
1779258425938,0,0,10.1000
1779258425955,0,0,9.8000
1779258425972,0,0,9.8000
1779258425988,0,0,9.9000
1779258426005,0,0,10.0000
1779258426022,0,0,9.8000
1779258426038,0,0,9.9000
1779258426055,0,0,9.9000
1779258426072,0,0,10.1000
1779258426088,-0.1000,0,10.1000
1779258426105,0,0,9.7000
1779258426122,0,0,9.7000
1779258426138,0,0,10.1000
1779258426155,-0.1000,0,10.0000
1779258426172,0,0,9.7000
1779258426188,0,0,9.5000
1779258426205,0,0,9.7000
1779258426222,0,-0.1000,10.0000
1779258426238,0,0,9.8000
1779258426255,0,0,9.7000
1779258426272,0,-0.1000,9.8000
1779258426290,0,0,10.0000
1779258426305,0.1000,-0.1000,9.6000
1779258426322,0.1000,-0.1000,9.6000
1779258426338,0.1000,-0.1000,10.0000
1779258426355,0,-0.1000,10.2000
1779258426372,0.1000,0,9.8000
1779258426388,0,-0.1000,9.4000
1779258426405,0.1000,-0.1000,9.9000
1779258426422,0.4000,0.4000,10.1000
1779258426438,0.4000,0.4000,10.1000
1779258426455,0.1000,0.1000,10.1000
1779258426472,-0.4000,0.1000,10.9000
1779258426488,-0.4000,0.1000,10.1000
1779258426505,0.4000,-0.1000,9.2000
1779258426522,0.4000,0,8.4000
1779258426538,-0.3000,-0.1000,10.2000
1779258426555,0,0,10.9000
1779258426572,0.2000,0,8.7000
1779258426588,0.2000,0,9.4000
1779258426605,-0.1000,-0.2000,10.3000
1779258426622,-0.1000,0,10.5000
1779258426638,-0.1000,0,10.5000
1779258426655,0,0,9.4000
1779258426672,-0.1000,-0.1000,10.1000
1779258426688,-0.2000,-0.1000,10.7000
1779258426705,0,-0.1000,9.9000
1779258426722,0.1000,0,9.0000
1779258426738,-0.1000,0,10.4000
1779258426755,-0.2000,0,10.6000
1779258426772,0,-0.1000,9.5000
1779258426788,0.1000,0,9.0000
1779258426805,0,0,9.4000
1779258426822,-0.2000,-0.1000,10.2000
1779258426838,-0.2000,-0.1000,10.2000
1779258426855,0,-0.1000,9.7000
1779258426872,0,0,10.1000
1779258426889,-0.3000,-0.1000,10.0000
1779258426905,-0.1000,-0.1000,9.6000
1779258426922,0.2000,-0.1000,9.3000
1779258426938,-0.1000,0,11.2000
1779258426955,-0.1000,0,9.9000
1779258426972,-0.1000,0,9.7000
1779258426988,0.1000,0,8.8000
1779258427005,0,-0.1000,10.2000
1779258427022,-0.1000,0,10.2000
1779258427038,-0.1000,0,10.2000
1779258427055,0,0.1000,9.0000
1779258427072,0,0,9.9000
1779258427088,0,0,9.9000
1779258427105,0,-0.1000,10.0000
1779258427122,0,0,9.4000
1779258427138,-0.1000,0,10.2000
1779258427155,0.1000,0,10.5000
1779258427172,0.3000,0,9.7000
1779258427188,0.2000,0,9.5000
1779258427205,0,0,9.5000
1779258427222,0,0,10.2000
1779258427238,0,0,10.2000
1779258427255,0.2000,0,9.8000
1779258427272,0,0,9.6000
1779258427289,-0.1000,0,10.1000
1779258427305,0,0.1000,9.8000
1779258427322,0,0,9.6000
1779258427338,0,-0.1000,10.2000
1779258427355,0,-0.1000,10.2000
1779258427372,0,-0.1000,10.3000
1779258427388,0.1000,-0.1000,9.5000
1779258427406,0.1000,-0.1000,9.6000
1779258427422,0,-0.1000,9.9000
1779258427438,0.1000,0,10.1000
1779258427455,0.1000,0,9.5000
1779258427472,0.1000,-0.1000,9.7000
1779258427489,0.1000,0,9.8000
1779258427505,0,0,10.0000
1779258427522,0.1000,0,10.0000
1779258427538,0.1000,0,9.7000
1779258427555,0.1000,0,9.7000
1779258427572,0.1000,0,10.0000
1779258427588,0,0,10.0000
1779258427605,0.1000,0,9.7000
1779258427622,0.1000,0,10.0000
1779258427638,0,0,9.9000
1779258427655,0.1000,0,9.8000
1779258427672,0.1000,0,9.7000
1779258427688,0.1000,0,9.8000
1779258427705,0,0,10.0000
1779258427722,0,0,10.0000
1779258427738,0.1000,0,9.8000
1779258427755,0.1000,0,9.8000
1779258427772,0,0,9.8000
1779258427788,0,0,10.0000
1779258427805,0,0,10.0000
1779258427822,-0.1000,0.1000,9.9000
1779258427838,0,0,9.6000
1779258427855,0,-0.1000,9.6000
1779258427872,-0.1000,-0.1000,10.3000
1779258427888,-0.1000,-0.1000,10.1000
1779258427905,-0.2000,0,10.2000
1779258427922,-0.1000,-0.1000,9.6000
1779258427938,0,-0.1000,9.8000
1779258427955,0,-0.1000,9.8000
1779258427972,-0.2000,0,10.5000
1779258427988,-0.1000,0,10.1000
1779258428005,0,0,9.8000
1779258428023,0,-0.1000,9.7000
1779258428038,0,-0.1000,10.2000
1779258428055,-0.1000,0.1000,10.1000
1779258428072,0,0,9.7000
1779258428088,0,0,10.1000
1779258428105,0,0,10.1000
1779258428122,0,0,9.9000
1779258428138,0,0.1000,9.4000
1779258428155,0,0.1000,9.4000
1779258428172,0,0,9.9000
1779258428188,0,0,10.0000
1779258428205,0.1000,0,9.7000
1779258428222,0.1000,0,9.6000
1779258428238,0,0,9.8000
1779258428255,0,0,10.1000
1779258428271,0,0,10.1000
1779258428289,0.1000,0,9.7000
1779258428305,0.1000,0,9.8000
1779258428322,0,0.3000,9.6000
1779258428338,0.1000,0,6.1000
1779258428355,0.7000,-0.6000,12.1000
1779258428372,-0.4000,0.5000,7.2000
1779258428388,0.2000,-0.3000,10.5000
1779258428405,0.2000,0.7000,6.9000
1779258428422,-0.4000,0.2000,7.2000
1779258428438,0.4000,-0.5000,10.0000
1779258428455,0.3000,0.3000,10.8000
1779258428471,0.3000,0.3000,10.8000
1779258428488,0,-0.1000,9.7000
1779258428505,0.4000,-0.3000,10.4000
1779258428522,0,-0.1000,9.9000
1779258428538,0.1000,-0.1000,9.8000
1779258428555,0,0,9.5000
1779258428572,0.1000,-0.1000,10.2000
1779258428588,-0.1000,-0.1000,10.1000
1779258428605,0,0,9.4000
1779258428622,0.4000,-0.1000,9.4000
1779258428638,0.2000,-0.1000,9.8000
1779258428655,0.1000,-0.1000,9.9000
1779258428671,0.1000,-0.1000,9.9000
1779258428688,0.2000,-0.1000,9.5000
1779258428705,0.1000,-0.1000,9.6000
1779258428722,0.1000,-0.1000,9.8000
1779258428738,0.1000,-0.1000,10.0000
1779258428755,0.1000,-0.1000,10.3000
1779258428771,0.1000,0,10.0000
1779258428788,0.2000,-0.1000,9.8000
1779258428805,0.1000,0,9.9000
1779258428822,0,0,9.9000
1779258428838,0.2000,-0.3000,10.0000
1779258428855,-0.3000,-0.1000,14.2000
1779258428872,-0.3000,-0.1000,14.2000
1779258428888,-0.1000,-0.4000,6.0000
1779258428905,0.2000,-0.2000,8.7000
1779258428922,-1.0000,-0.4000,14.4000
1779258428938,-0.4000,0,10.1000
1779258428955,0.5000,0.7000,3.9000
1779258428971,0,-0.5000,10.7000
1779258428988,0.1000,-0.5000,12.1000
1779258429005,-0.2000,-0.4000,12.8000
1779258429022,-0.2000,-0.4000,12.8000
1779258429038,-0.2000,-0.1000,12.8000
1779258429055,-0.4000,-0.2000,12.5000
1779258429072,-0.4000,-0.2000,12.5000
1779258429088,0.1000,0.1000,8.5000
1779258429105,0.1000,-0.1000,8.3000
1779258429121,-0.1000,0,11.0000
1779258429138,-0.1000,0,10.7000
1779258429155,-0.1000,0,10.2000
1779258429172,0,0,9.2000
1779258429188,-0.1000,0,9.9000
1779258429205,0,0,8.9000
1779258429222,0,0,9.9000
1779258429238,-0.1000,0,9.8000
1779258429255,0,0,10.0000
1779258429271,0,0,10.0000
1779258429289,0,0,9.0000
1779258429305,0,0,9.4000
1779258429322,-0.1000,0,10.0000
1779258429338,-0.1000,0,10.4000
1779258429355,0,-0.1000,10.4000
1779258429371,0.1000,0,9.7000
1779258429388,0.1000,0,9.7000
1779258429405,0.1000,-0.3000,8.4000
1779258429421,0.2000,-0.1000,10.6000
1779258429438,-0.3000,-0.3000,11.2000
1779258429455,-0.2000,0,10.5000
1779258429471,0.4000,-0.2000,9.3000
1779258429488,0.3000,0.2000,8.0000
1779258429505,0,-0.1000,10.5000
1779258429522,0.2000,-0.1000,9.8000
1779258429538,0,-0.1000,9.9000
1779258429555,0,-0.1000,9.7000
1779258429571,0,-0.1000,10.1000
1779258429588,0,-0.1000,10.1000
1779258429605,0.1000,-0.1000,10.2000
1779258429621,0,0,10.1000
1779258429638,0.1000,-0.1000,9.2000
1779258429655,0,0,10.4000
1779258429672,0,0,9.8000
1779258429688,0,0,9.4000
1779258429705,0.1000,-0.1000,10.1000
1779258429722,0.1000,-0.1000,9.9000
1779258429739,0,-0.1000,10.3000
1779258429755,0.1000,0,9.8000
1779258429771,0.3000,-0.1000,9.3000
1779258429788,0.3000,-0.1000,9.3000
1779258429805,-0.1000,0,9.9000
1779258429822,0,0,9.7000
1779258429838,0.1000,-0.1000,10.2000
1779258429855,0.1000,0,9.6000
1779258429872,0.1000,0,10.0000
1779258429888,0,0,9.8000
1779258429906,0.1000,0,9.6000
1779258429921,0.1000,0,9.9000
1779258429938,0,-0.1000,10.2000
1779258429955,-0.1000,0,10.1000
1779258429971,0,0,9.3000
1779258429988,0,0,9.3000
1779258430005,-0.1000,-0.1000,10.3000
1779258430021,-0.2000,-0.1000,10.0000
1779258430038,-0.1000,-0.2000,9.8000
1779258430055,0.1000,-0.1000,10.1000
1779258430071,-0.1000,0,9.4000
1779258430088,0.2000,-0.1000,9.6000
1779258430105,0.2000,-0.1000,9.6000
1779258430122,0,-0.1000,9.7000
1779258430138,-0.1000,0,9.9000
1779258430155,-0.1000,0,10.3000
1779258430171,0.2000,0,9.2000
1779258430188,0.2000,0,9.2000
1779258430205,-0.1000,0,10.4000
1779258430222,-0.1000,0,9.9000
1779258430238,0,0,9.7000
1779258430255,0,0,9.7000
1779258430271,-0.1000,0,10.2000
1779258430288,0.1000,0,9.7000
1779258430305,0.1000,0,9.7000
1779258430321,-0.1000,0,9.9000
1779258430338,0,-0.1000,10.3000
1779258430355,-0.1000,-0.1000,9.9000
1779258430372,0,-0.1000,9.8000
1779258430388,0,-0.1000,9.8000
1779258430405,0,0,9.9000
1779258430421,0,-0.1000,9.9000
1779258430438,0,0,9.9000
1779258430455,0,0,9.7000
1779258430471,0,0,9.7000
1779258430488,-0.1000,0,9.8000
1779258430505,-0.1000,0,9.8000
1779258430521,0,0,10.0000
1779258430538,-0.1000,-0.1000,9.9000
1779258430555,0,0,9.4000
1779258430571,0,-0.1000,10.0000
1779258430588,0,0,10.0000
1779258430605,0,-0.1000,9.8000
1779258430621,0.1000,-0.1000,9.7000
1779258430638,0.1000,-0.1000,9.8000
1779258430655,-0.1000,-0.1000,9.7000
1779258430672,0.1000,0,10.1000
1779258430688,0,0,9.4000
1779258430705,0,0,9.4000
1779258430722,0.1000,0,10.0000
1779258430738,0.1000,0,9.7000
1779258430755,0.1000,0,9.7000
1779258430771,0.1000,0,9.9000
1779258430788,0,0,10.1000
1779258430805,0.1000,0,9.7000
1779258430821,0.1000,0,9.9000
1779258430838,0.1000,0,10.0000
1779258430855,0,0,10.0000
